operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
cp,0,4096.0,,36,36,,[4],4,9,,beegfs-tmpfs,36,stage_out-run_idfeature,,"cloudid_20160801_141500.nc,pr_rlut_mean_sam_2016080114.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,pr_rlut_mean_sam_2016080100.nc,pr_rlut_mean_sam_2016080207.nc,cloudid_20160801_151500.nc,pr_rlut_mean_sam_2016080115.nc,cloudid_20160802_121500.nc,pr_rlut_mean_sam_2016080212.nc,cloudid_20160801_041500.nc,pr_rlut_mean_sam_2016080104.nc,cloudid_20160802_001500.nc,pr_rlut_mean_sam_2016080200.nc,cloudid_20160802_221500.nc,pr_rlut_mean_sam_2016080222.nc,cloudid_20160801_171500.nc,pr_rlut_mean_sam_2016080117.nc,cloudid_20160801_121500.nc,pr_rlut_mean_sam_2016080112.nc,cloudid_20160801_221500.nc,pr_rlut_mean_sam_2016080122.nc,cloudid_20160801_051500.nc,pr_rlut_mean_sam_2016080105.nc,cloudid_20160801_211500.nc,pr_rlut_mean_sam_2016080121.nc,cloudid_20160802_191500.nc,pr_rlut_mean_sam_2016080219.nc,cloudid_20160801_191500.nc,pr_rlut_mean_sam_2016080119.nc,cloudid_20160802_231500.nc,pr_rlut_mean_sam_2016080223.nc,cloudid_20160802_161500.nc,pr_rlut_mean_sam_2016080216.nc,cloudid_20160802_031500.nc,pr_rlut_mean_sam_2016080203.nc",1.5,run_idfeature,1169.1984386444092
scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,pr_rlut_mean_sam_2016080206.nc,cloudid_20160802_041500.nc,pr_rlut_mean_sam_2016080204.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,pr_rlut_mean_sam_2016080101.nc,pr_rlut_mean_sam_2016080113.nc,cloudid_20160802_111500.nc,pr_rlut_mean_sam_2016080211.nc,cloudid_20160801_231500.nc,pr_rlut_mean_sam_2016080123.nc,cloudid_20160801_071500.nc,pr_rlut_mean_sam_2016080107.nc,cloudid_20160802_211500.nc,pr_rlut_mean_sam_2016080221.nc,cloudid_20160801_201500.nc,pr_rlut_mean_sam_2016080120.nc,cloudid_20160802_171500.nc,pr_rlut_mean_sam_2016080217.nc,cloudid_20160801_031500.nc,pr_rlut_mean_sam_2016080103.nc,cloudid_20160801_081500.nc,pr_rlut_mean_sam_2016080108.nc,cloudid_20160801_021500.nc,pr_rlut_mean_sam_2016080102.nc,cloudid_20160802_141500.nc,pr_rlut_mean_sam_2016080214.nc,cloudid_20160802_101500.nc,pr_rlut_mean_sam_2016080210.nc,cloudid_20160802_091500.nc,pr_rlut_mean_sam_2016080209.nc,cloudid_20160802_181500.nc,pr_rlut_mean_sam_2016080218.nc,cloudid_20160801_061500.nc,pr_rlut_mean_sam_2016080106.nc,cloudid_20160802_011500.nc,pr_rlut_mean_sam_2016080201.nc,cloudid_20160802_051500.nc,pr_rlut_mean_sam_2016080205.nc,cloudid_20160802_151500.nc,pr_rlut_mean_sam_2016080215.nc,cloudid_20160801_181500.nc,pr_rlut_mean_sam_2016080118.nc,cloudid_20160802_201500.nc,pr_rlut_mean_sam_2016080220.nc,cloudid_20160802_081500.nc,pr_rlut_mean_sam_2016080208.nc,cloudid_20160801_091500.nc,pr_rlut_mean_sam_2016080109.nc,cloudid_20160802_021500.nc,pr_rlut_mean_sam_2016080202.nc,cloudid_20160802_131500.nc,pr_rlut_mean_sam_2016080213.nc,cloudid_20160801_101500.nc,pr_rlut_mean_sam_2016080110.nc,cloudid_20160801_161500.nc,pr_rlut_mean_sam_2016080116.nc,cloudid_20160801_111500.nc,pr_rlut_mean_sam_2016080111.nc",1.5,run_idfeature,1879.7322225570679
scp,0,4096.0,,36,36,,[4],4,9,,ssd-ssd,36,stage_out-run_idfeature,,"cloudid_20160801_141500.nc,pr_rlut_mean_sam_2016080114.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,pr_rlut_mean_sam_2016080100.nc,pr_rlut_mean_sam_2016080207.nc,cloudid_20160801_151500.nc,pr_rlut_mean_sam_2016080115.nc,cloudid_20160802_121500.nc,pr_rlut_mean_sam_2016080212.nc,cloudid_20160801_041500.nc,pr_rlut_mean_sam_2016080104.nc,cloudid_20160802_001500.nc,pr_rlut_mean_sam_2016080200.nc,cloudid_20160802_221500.nc,pr_rlut_mean_sam_2016080222.nc,cloudid_20160801_171500.nc,pr_rlut_mean_sam_2016080117.nc,cloudid_20160801_121500.nc,pr_rlut_mean_sam_2016080112.nc,cloudid_20160801_221500.nc,pr_rlut_mean_sam_2016080122.nc,cloudid_20160801_051500.nc,pr_rlut_mean_sam_2016080105.nc,cloudid_20160801_211500.nc,pr_rlut_mean_sam_2016080121.nc,cloudid_20160802_191500.nc,pr_rlut_mean_sam_2016080219.nc,cloudid_20160801_191500.nc,pr_rlut_mean_sam_2016080119.nc,cloudid_20160802_231500.nc,pr_rlut_mean_sam_2016080223.nc,cloudid_20160802_161500.nc,pr_rlut_mean_sam_2016080216.nc,cloudid_20160802_031500.nc,pr_rlut_mean_sam_2016080203.nc",1.5,run_idfeature,1169.1984386444092
scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,pr_rlut_mean_sam_2016080206.nc,cloudid_20160802_041500.nc,pr_rlut_mean_sam_2016080204.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,pr_rlut_mean_sam_2016080101.nc,pr_rlut_mean_sam_2016080113.nc,cloudid_20160802_111500.nc,pr_rlut_mean_sam_2016080211.nc,cloudid_20160801_231500.nc,pr_rlut_mean_sam_2016080123.nc,cloudid_20160801_071500.nc,pr_rlut_mean_sam_2016080107.nc,cloudid_20160802_211500.nc,pr_rlut_mean_sam_2016080221.nc,cloudid_20160801_201500.nc,pr_rlut_mean_sam_2016080120.nc,cloudid_20160802_171500.nc,pr_rlut_mean_sam_2016080217.nc,cloudid_20160801_031500.nc,pr_rlut_mean_sam_2016080103.nc,cloudid_20160801_081500.nc,pr_rlut_mean_sam_2016080108.nc,cloudid_20160801_021500.nc,pr_rlut_mean_sam_2016080102.nc,cloudid_20160802_141500.nc,pr_rlut_mean_sam_2016080214.nc,cloudid_20160802_101500.nc,pr_rlut_mean_sam_2016080210.nc,cloudid_20160802_091500.nc,pr_rlut_mean_sam_2016080209.nc,cloudid_20160802_181500.nc,pr_rlut_mean_sam_2016080218.nc,cloudid_20160801_061500.nc,pr_rlut_mean_sam_2016080106.nc,cloudid_20160802_011500.nc,pr_rlut_mean_sam_2016080201.nc,cloudid_20160802_051500.nc,pr_rlut_mean_sam_2016080205.nc,cloudid_20160802_151500.nc,pr_rlut_mean_sam_2016080215.nc,cloudid_20160801_181500.nc,pr_rlut_mean_sam_2016080118.nc,cloudid_20160802_201500.nc,pr_rlut_mean_sam_2016080220.nc,cloudid_20160802_081500.nc,pr_rlut_mean_sam_2016080208.nc,cloudid_20160801_091500.nc,pr_rlut_mean_sam_2016080109.nc,cloudid_20160802_021500.nc,pr_rlut_mean_sam_2016080202.nc,cloudid_20160802_131500.nc,pr_rlut_mean_sam_2016080213.nc,cloudid_20160801_101500.nc,pr_rlut_mean_sam_2016080110.nc,cloudid_20160801_161500.nc,pr_rlut_mean_sam_2016080116.nc,cloudid_20160801_111500.nc,pr_rlut_mean_sam_2016080111.nc",1.5,run_idfeature,1879.7322225570679
scp,0,4096.0,,36,36,,[4],4,9,,tmpfs-tmpfs,36,stage_out-run_idfeature,,"cloudid_20160801_141500.nc,pr_rlut_mean_sam_2016080114.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,pr_rlut_mean_sam_2016080100.nc,pr_rlut_mean_sam_2016080207.nc,cloudid_20160801_151500.nc,pr_rlut_mean_sam_2016080115.nc,cloudid_20160802_121500.nc,pr_rlut_mean_sam_2016080212.nc,cloudid_20160801_041500.nc,pr_rlut_mean_sam_2016080104.nc,cloudid_20160802_001500.nc,pr_rlut_mean_sam_2016080200.nc,cloudid_20160802_221500.nc,pr_rlut_mean_sam_2016080222.nc,cloudid_20160801_171500.nc,pr_rlut_mean_sam_2016080117.nc,cloudid_20160801_121500.nc,pr_rlut_mean_sam_2016080112.nc,cloudid_20160801_221500.nc,pr_rlut_mean_sam_2016080122.nc,cloudid_20160801_051500.nc,pr_rlut_mean_sam_2016080105.nc,cloudid_20160801_211500.nc,pr_rlut_mean_sam_2016080121.nc,cloudid_20160802_191500.nc,pr_rlut_mean_sam_2016080219.nc,cloudid_20160801_191500.nc,pr_rlut_mean_sam_2016080119.nc,cloudid_20160802_231500.nc,pr_rlut_mean_sam_2016080223.nc,cloudid_20160802_161500.nc,pr_rlut_mean_sam_2016080216.nc,cloudid_20160802_031500.nc,pr_rlut_mean_sam_2016080203.nc",1.5,run_idfeature,1169.1984386444092
cp,0,4096.0,,48,48,,[4],4,12,,beegfs-ssd,48,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,cloudid_20160802_041500.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,cloudid_20160802_111500.nc,cloudid_20160801_231500.nc,cloudid_20160801_071500.nc,cloudid_20160802_211500.nc,cloudid_20160801_201500.nc,cloudid_20160802_171500.nc,cloudid_20160801_031500.nc,cloudid_20160801_081500.nc,cloudid_20160801_021500.nc,cloudid_20160802_141500.nc,cloudid_20160802_101500.nc,cloudid_20160802_091500.nc,cloudid_20160802_181500.nc,cloudid_20160801_061500.nc,cloudid_20160802_011500.nc,cloudid_20160802_051500.nc,cloudid_20160802_151500.nc,cloudid_20160801_181500.nc,cloudid_20160802_201500.nc,cloudid_20160802_081500.nc,cloudid_20160801_091500.nc,cloudid_20160802_021500.nc,cloudid_20160802_131500.nc,cloudid_20160801_101500.nc,cloudid_20160801_161500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,cloudid_20160801_151500.nc,cloudid_20160802_121500.nc,cloudid_20160801_041500.nc,cloudid_20160802_001500.nc,cloudid_20160802_221500.nc,cloudid_20160801_171500.nc,cloudid_20160801_121500.nc,cloudid_20160801_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_211500.nc,cloudid_20160802_191500.nc,cloudid_20160801_191500.nc,cloudid_20160802_231500.nc,cloudid_20160802_161500.nc,cloudid_20160802_031500.nc",1.5,run_idfeature,1327.1677751541138
cp,0,4096.0,,48,48,,[4],4,12,,beegfs-tmpfs,48,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,cloudid_20160802_041500.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,cloudid_20160802_111500.nc,cloudid_20160801_231500.nc,cloudid_20160801_071500.nc,cloudid_20160802_211500.nc,cloudid_20160801_201500.nc,cloudid_20160802_171500.nc,cloudid_20160801_031500.nc,cloudid_20160801_081500.nc,cloudid_20160801_021500.nc,cloudid_20160802_141500.nc,cloudid_20160802_101500.nc,cloudid_20160802_091500.nc,cloudid_20160802_181500.nc,cloudid_20160801_061500.nc,cloudid_20160802_011500.nc,cloudid_20160802_051500.nc,cloudid_20160802_151500.nc,cloudid_20160801_181500.nc,cloudid_20160802_201500.nc,cloudid_20160802_081500.nc,cloudid_20160801_091500.nc,cloudid_20160802_021500.nc,cloudid_20160802_131500.nc,cloudid_20160801_101500.nc,cloudid_20160801_161500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,cloudid_20160801_151500.nc,cloudid_20160802_121500.nc,cloudid_20160801_041500.nc,cloudid_20160802_001500.nc,cloudid_20160802_221500.nc,cloudid_20160801_171500.nc,cloudid_20160801_121500.nc,cloudid_20160801_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_211500.nc,cloudid_20160802_191500.nc,cloudid_20160801_191500.nc,cloudid_20160802_231500.nc,cloudid_20160802_161500.nc,cloudid_20160802_031500.nc",1.5,run_idfeature,1327.1677751541138
scp,0,4096.0,,48,48,,[4],4,12,,ssd-ssd,48,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,cloudid_20160802_041500.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,cloudid_20160802_111500.nc,cloudid_20160801_231500.nc,cloudid_20160801_071500.nc,cloudid_20160802_211500.nc,cloudid_20160801_201500.nc,cloudid_20160802_171500.nc,cloudid_20160801_031500.nc,cloudid_20160801_081500.nc,cloudid_20160801_021500.nc,cloudid_20160802_141500.nc,cloudid_20160802_101500.nc,cloudid_20160802_091500.nc,cloudid_20160802_181500.nc,cloudid_20160801_061500.nc,cloudid_20160802_011500.nc,cloudid_20160802_051500.nc,cloudid_20160802_151500.nc,cloudid_20160801_181500.nc,cloudid_20160802_201500.nc,cloudid_20160802_081500.nc,cloudid_20160801_091500.nc,cloudid_20160802_021500.nc,cloudid_20160802_131500.nc,cloudid_20160801_101500.nc,cloudid_20160801_161500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,cloudid_20160801_151500.nc,cloudid_20160802_121500.nc,cloudid_20160801_041500.nc,cloudid_20160802_001500.nc,cloudid_20160802_221500.nc,cloudid_20160801_171500.nc,cloudid_20160801_121500.nc,cloudid_20160801_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_211500.nc,cloudid_20160802_191500.nc,cloudid_20160801_191500.nc,cloudid_20160802_231500.nc,cloudid_20160802_161500.nc,cloudid_20160802_031500.nc",1.5,run_idfeature,1327.1677751541138
scp,0,4096.0,,48,48,,[4],4,12,,tmpfs-tmpfs,48,stage_out-run_idfeature,,"cloudid_20160802_061500.nc,cloudid_20160802_041500.nc,cloudid_20160801_011500.nc,cloudid_20160801_131500.nc,cloudid_20160802_111500.nc,cloudid_20160801_231500.nc,cloudid_20160801_071500.nc,cloudid_20160802_211500.nc,cloudid_20160801_201500.nc,cloudid_20160802_171500.nc,cloudid_20160801_031500.nc,cloudid_20160801_081500.nc,cloudid_20160801_021500.nc,cloudid_20160802_141500.nc,cloudid_20160802_101500.nc,cloudid_20160802_091500.nc,cloudid_20160802_181500.nc,cloudid_20160801_061500.nc,cloudid_20160802_011500.nc,cloudid_20160802_051500.nc,cloudid_20160802_151500.nc,cloudid_20160801_181500.nc,cloudid_20160802_201500.nc,cloudid_20160802_081500.nc,cloudid_20160801_091500.nc,cloudid_20160802_021500.nc,cloudid_20160802_131500.nc,cloudid_20160801_101500.nc,cloudid_20160801_161500.nc,cloudid_20160801_111500.nc,cloudid_20160801_141500.nc,cloudid_20160801_003000.nc,cloudid_20160802_071500.nc,cloudid_20160801_151500.nc,cloudid_20160802_121500.nc,cloudid_20160801_041500.nc,cloudid_20160802_001500.nc,cloudid_20160802_221500.nc,cloudid_20160801_171500.nc,cloudid_20160801_121500.nc,cloudid_20160801_221500.nc,cloudid_20160801_051500.nc,cloudid_20160801_211500.nc,cloudid_20160802_191500.nc,cloudid_20160801_191500.nc,cloudid_20160802_231500.nc,cloudid_20160802_161500.nc,cloudid_20160802_031500.nc",1.5,run_idfeature,1327.1677751541138
1,1,541.0716228467815,0.5691547393798828,96,96,0.099227522,[4],4,24,5.735855616548429,5,1103,run_tracksingle,103217-dc002,cloudid_20160801_191500.nc,2.0,run_idfeature,211.21421480178833
1,1,541.0716228467815,0.5691547393798828,96,96,0.099227522,[4],4,24,5.735855616548429,5,1103,run_tracksingle,103217-dc002,cloudid_20160802_171500.nc,2.0,run_idfeature,211.21421480178833
1,1,541.0716228467815,0.5691547393798828,96,96,0.099227522,[4],4,24,5.735855616548429,5,1103,run_tracksingle,103217-dc002,cloudid_20160802_181500.nc,2.0,run_idfeature,211.21421480178833
0,1,1294.8014184397164,0.17410945892333984,96,96,0.045974778,[4],4,24,3.7870647015052437,5,141,run_tracksingle,103217-dc002,track_20160802_181500.nc,2.0,,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160801_161500.nc,2.0,run_idfeature,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160801_201500.nc,2.0,run_idfeature,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160802_041500.nc,2.0,run_idfeature,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160802_051500.nc,2.0,run_idfeature,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160802_061500.nc,2.0,run_idfeature,211.21421480178833
1,1,532.2285375962108,0.8572902679443359,96,96,0.274479219,[4],4,24,3.1233339670218747,5,1689,run_tracksingle,103218-dc002,cloudid_20160802_081500.nc,2.0,run_idfeature,211.21421480178833
0,1,1294.1347517730496,0.17401981353759766,96,96,0.011436305,[4],4,24,15.216436911886982,5,141,run_tracksingle,103218-dc002,track_20160802_061500.nc,2.0,,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160801_041500.nc,2.0,run_idfeature,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160801_151500.nc,2.0,run_idfeature,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_091500.nc,2.0,run_idfeature,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_171500.nc,2.0,run_idfeature,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833
1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833
0,1,1293.3971631205675,0.1739206314086914,96,96,0.017358819,[4],4,24,10.019151153583167,5,141,run_tracksingle,103219-dc002,track_20160802_201500.nc,2.0,,211.21421480178833
1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160801_141500.nc,2.0,run_idfeature,211.21421480178833
1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160801_151500.nc,2.0,run_idfeature,211.21421480178833
1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160802_051500.nc,2.0,run_idfeature,211.21421480178833
0,1,1285.3333333333333,0.1728363037109375,96,96,0.015405568,[4],4,24,11.219080251434903,5,141,run_tracksingle,103220-dc002,track_20160801_151500.nc,2.0,,211.21421480178833
1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_003000.nc,2.0,run_idfeature,211.21421480178833
1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_011500.nc,2.0,run_idfeature,211.21421480178833
1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_021500.nc,2.0,run_idfeature,211.21421480178833
1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160802_111500.nc,2.0,run_idfeature,211.21421480178833
1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160802_161500.nc,2.0,run_idfeature,211.21421480178833
0,1,1039.0354609929077,0.13971710205078125,96,96,0.050120131,[4],4,24,2.787644390849283,5,141,run_tracksingle,103221-dc002,track_20160801_011500.nc,2.0,,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_031500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_071500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_101500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_181500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_021500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_051500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_061500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_071500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_081500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_121500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_131500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_141500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_151500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_161500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833
1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833
0,1,1290.5815602836878,0.17354202270507812,96,96,0.012448345,[4],4,24,13.940971486979043,5,141,run_tracksingle,103222-dc002,track_20160802_151500.nc,2.0,,211.21421480178833
1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_161500.nc,2.0,run_idfeature,211.21421480178833
1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_191500.nc,2.0,run_idfeature,211.21421480178833
1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_201500.nc,2.0,run_idfeature,211.21421480178833
1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160802_091500.nc,2.0,run_idfeature,211.21421480178833
1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833
0,1,1299.4184397163122,0.1747303009033203,96,96,0.039244077,[4],4,24,4.452399298455161,5,141,run_tracksingle,103223-dc002,track_20160801_201500.nc,2.0,,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_003000.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_011500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_081500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_091500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_111500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_141500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_151500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_001500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_181500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833
1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_221500.nc,2.0,run_idfeature,211.21421480178833
0,1,1308.985815602837,0.17601680755615234,96,96,0.033221017,[4],4,24,5.29835698757062,5,141,run_tracksingle,103224-dc002,track_20160801_091500.nc,2.0,,211.21421480178833
