run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,nodes,total,o1,o2,o3,o4,o5,o6,o7,o8,o9,dur_run_idfeature,dur_run_tracksingle,dur_run_gettracks,dur_run_trackstats,dur_run_identifymcs,dur_run_matchpf,dur_run_robustmcs,dur_run_mapfeature,dur_run_speed
tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.050391541034714105,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,,0.0249977512529407,,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.050391541034714105,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,,0.0249977512529407,,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.050391541034714105,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,,0.0249977512529407,,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.050391541034714105,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,,0.0249977512529407,,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0554574077777504,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,,0.030063617995977,,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0554574077777504,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,,0.030063617995977,,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0554574077777504,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,,0.030063617995977,,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0554574077777504,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,,0.030063617995977,,,
ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.056087026483784,0.0310892752308433,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,,0.0249977512529407,,,
ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,ssd,2,0.056087026483784,0.0310892752308433,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,,0.0249977512529407,,,
ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.056087026483784,0.0310892752308433,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,,0.0249977512529407,,,
ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,2,0.056087026483784,0.0310892752308433,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,,0.0249977512529407,,,
ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0611528932268203,0.0310892752308433,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,,0.030063617995977,,,
ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0611528932268203,0.0310892752308433,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,,0.030063617995977,,,
ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0611528932268203,0.0310892752308433,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,,0.030063617995977,,,
ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0611528932268203,0.0310892752308433,0.0,0.0,0.0,0.0,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,,0.030063617995977,,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0652663371878606,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0652663371878606,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0652663371878606,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0652663371878606,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.0652917500596812,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,,
tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.0652917500596812,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.0652917500596812,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.0652917500596812,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,,
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,2,0.0686403565666935,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,2,0.0686403565666935,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,2,0.0686403565666935,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,2,0.0686403565666935,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0703576168027175,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,,
tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0703576168027175,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0703576168027175,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0703576168027175,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,,
ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0709618226369305,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.023292361196025,,
ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0709618226369305,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.023292361196025,,
ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0709618226369305,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.023292361196025,,
ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0709618226369305,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.0709872355087511,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0249977512529407,,,
ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.0709872355087511,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0249977512529407,,,
ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,2,0.0709872355087511,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0249977512529407,,,
ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,2,0.0709872355087511,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0249977512529407,,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.0736738455778397,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.0316998695860041,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.0736738455778397,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.0316998695860041,,
ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,2,0.0743358420157634,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,2,0.0743358420157634,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.023292361196025,,
ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,2,0.0743358420157634,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.023292361196025,,
ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,2,0.0743358420157634,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0760531022517874,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.030063617995977,,,
ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0760531022517874,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.030063617995977,,,
ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,2,0.0760531022517874,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.030063617995977,,,
ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,2,0.0760531022517874,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.030063617995977,,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,2,0.0768155381273724,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,2,0.0768155381273724,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,2,0.0768155381273724,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,2,0.0768155381273724,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,2,0.0770478649566726,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0316998695860041,,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,2,0.0770478649566726,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0316998695860041,,
ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,ssd,2,0.0793693310269096,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.0316998695860041,,
ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,2,0.0793693310269096,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.0316998695860041,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0796658046061365,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.0376918286143009,,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0796658046061365,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,,0.0165801862100622,0.0376918286143009,,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0801665462128277,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0801665462128277,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0801665462128277,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0801665462128277,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,2,0.0825110235764423,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,2,0.0825110235764423,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.023292361196025,,
ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,2,0.0825110235764423,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.023292361196025,,
ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,2,0.0825110235764423,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,2,0.0827433504057425,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.0316998695860041,,
ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,2,0.0827433504057425,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.0316998695860041,,
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,2,0.0830398239849694,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0376918286143009,,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,2,0.0830398239849694,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0376918286143009,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,2,0.08522304651735149,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.0316998695860041,,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,2,0.08522304651735149,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.0316998695860041,,
ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0853612900552064,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.0376918286143009,,
ssd,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0853612900552064,0.0310892752308433,0.0,0.0,0.0,0.0,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,,0.0165801862100622,0.0376918286143009,,
ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0858620316618976,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0858620316618976,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,2,0.0858620316618976,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,2,0.0858620316618976,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.08857405460280679,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0316998695860041,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.08857405460280679,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0316998695860041,,
ssd,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,2,0.0887353094340393,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.0376918286143009,,
ssd,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,2,0.0887353094340393,0.0310892752308433,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.019954205588895102,,0.0376918286143009,,
ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,2,0.0909185319664214,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.0316998695860041,,
ssd,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,2,0.0909185319664214,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.0316998695860041,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,2,0.09121500554564829,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,2,0.09121500554564829,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,,
ssd,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.0942695400518767,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.0316998695860041,,
ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,2,0.0942695400518767,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0316998695860041,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.0316998695860041,,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.09456601363110359,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.09456601363110359,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,,
ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0969104909947182,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.0376918286143009,,
ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,2,0.0969104909947182,0.0310892752308433,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.028129387149574,,0.0376918286143009,,
ssd,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.1002614990801735,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,,
ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,2,0.1002614990801735,0.0310892752308433,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,0.0,0.0,0.0310892752308433,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,2,0.10331160060105149,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,0.0,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,,
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,2,0.10331160060105149,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,0.0,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,2,0.10331160060105149,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,0.0,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,,
