operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,ssd-ssd,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,ssd-ssd,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,ssd-ssd,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,tmpfs-tmpfs,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,tmpfs-tmpfs,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,tmpfs-tmpfs,13,stage_in-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",0.5,openmm,2111.1974239349365
cp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,beegfs-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,beegfs-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,beegfs-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,beegfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,beegfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,beegfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,ssd-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,ssd-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,ssd-ssd,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,tmpfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,tmpfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,tmpfs-tmpfs,34,stage_in-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",0.5,openmm,96868.54044342041
cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,4190.596435546875
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,222.2901611328125
