repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
0,9,6.125410618774811e-05,1,645,136.0,0,0.0,False,6.125410618774811e-05,0.5483749768586123
0,9,6.125410618774811e-05,2,645,137.0,0,0.0,False,6.125410618774811e-05,0.6432215772705526
0,9,6.125410618774811e-05,3,645,134.0,0,0.0,False,6.125410618774811e-05,0.49420168061767034
0,9,6.125410618774811e-05,4,645,132.0,0,0.0,False,6.125410618774811e-05,0.7087492762328884
0,9,6.125410618774811e-05,5,645,136.0,0,0.0,False,6.125410618774811e-05,0.4988284024307705
0,9,6.125410618774811e-05,6,645,136.0,0,0.0,False,6.125410618774811e-05,0.6836962170608202
0,9,6.125410618774811e-05,7,644,131.0,0,0.0,False,6.125410618774811e-05,0.8102058128271928
0,9,6.125410618774811e-05,8,644,136.0,0,0.0,False,6.125410618774811e-05,0.6937336290048797
0,9,6.125410618774811e-05,9,644,133.0,0,0.0,False,6.125410618774811e-05,0.6628570904799129
0,9,6.125410618774811e-05,CV-agg,6447,134.6,0,0.0,False,,0.6474732964044367
0,10,6.132901880748188e-05,0,645,135.0,0,0.0,False,6.132901880748188e-05,0.7312121720255618
0,10,6.132901880748188e-05,1,645,136.0,0,0.0,False,6.132901880748188e-05,0.5483749768586123
0,10,6.132901880748188e-05,2,645,137.0,0,0.0,False,6.132901880748188e-05,0.6432215772705526
0,10,6.132901880748188e-05,3,645,134.0,0,0.0,False,6.132901880748188e-05,0.49420168061767034
0,10,6.132901880748188e-05,4,645,132.0,0,0.0,False,6.132901880748188e-05,0.7087492762328884
0,10,6.132901880748188e-05,5,645,136.0,0,0.0,False,6.132901880748188e-05,0.4988284024307705
0,10,6.132901880748188e-05,6,645,136.0,0,0.0,False,6.132901880748188e-05,0.6836962170608202
0,10,6.132901880748188e-05,7,644,130.0,0,0.0,False,6.132901880748188e-05,0.8101812817751172
0,10,6.132901880748188e-05,8,644,136.0,0,0.0,False,6.132901880748188e-05,0.6937336290048797
0,10,6.132901880748188e-05,9,644,133.0,0,0.0,False,6.132901880748188e-05,0.6628570904799129
0,10,6.132901880748188e-05,CV-agg,6447,134.5,0,0.0,False,,0.6474708459627526
0,11,6.149646595838816e-05,0,645,135.0,0,0.0,False,6.149646595838816e-05,0.7312121720255618
0,11,6.149646595838816e-05,1,645,136.0,0,0.0,False,6.149646595838816e-05,0.5483749768586123
0,11,6.149646595838816e-05,2,645,137.0,0,0.0,False,6.149646595838816e-05,0.6432215772705526
0,11,6.149646595838816e-05,3,645,134.0,0,0.0,False,6.149646595838816e-05,0.49420168061767034
0,11,6.149646595838816e-05,4,645,132.0,0,0.0,False,6.149646595838816e-05,0.7087492762328884
0,11,6.149646595838816e-05,5,645,136.0,0,0.0,False,6.149646595838816e-05,0.4988284024307705
0,11,6.149646595838816e-05,6,645,136.0,0,0.0,False,6.149646595838816e-05,0.6836962170608202
0,11,6.149646595838816e-05,7,644,130.0,0,0.0,False,6.149646595838816e-05,0.8101812817751172
0,11,6.149646595838816e-05,8,644,136.0,0,0.0,False,6.149646595838816e-05,0.6937336290048797
0,11,6.149646595838816e-05,9,644,133.0,0,0.0,False,6.149646595838816e-05,0.6628570904799129
0,11,6.149646595838816e-05,CV-agg,6447,134.5,0,0.0,False,,0.6474708459627526
0,12,6.41013584755021e-05,0,645,135.0,0,0.0,False,6.41013584755021e-05,0.7312121720255618
0,12,6.41013584755021e-05,1,645,135.0,0,0.0,False,6.41013584755021e-05,0.5484862921834449
0,12,6.41013584755021e-05,2,645,135.0,0,0.0,False,6.41013584755021e-05,0.6433940223887253
0,12,6.41013584755021e-05,3,645,134.0,0,0.0,False,6.41013584755021e-05,0.49420168061767034
0,12,6.41013584755021e-05,4,645,132.0,0,0.0,False,6.41013584755021e-05,0.7087492762328884
0,12,6.41013584755021e-05,5,645,136.0,0,0.0,False,6.41013584755021e-05,0.4988284024307705
0,12,6.41013584755021e-05,6,645,135.0,0,0.0,False,6.41013584755021e-05,0.6836980573586445
0,12,6.41013584755021e-05,7,644,130.0,0,0.0,False,6.41013584755021e-05,0.8101812817751172
0,12,6.41013584755021e-05,8,644,135.0,0,0.0,False,6.41013584755021e-05,0.6936437950814295
0,12,6.41013584755021e-05,9,644,133.0,0,0.0,False,6.41013584755021e-05,0.6628570904799129
0,12,6.41013584755021e-05,CV-agg,6447,134.0,0,0.0,False,,0.6474904456883821
0,13,6.918028654634314e-05,0,645,134.0,0,0.0,False,6.918028654634314e-05,0.7310812396606818
0,13,6.918028654634314e-05,1,645,135.0,0,0.0,False,6.918028654634314e-05,0.5484862921834449
0,13,6.918028654634314e-05,2,645,134.0,0,0.0,False,6.918028654634314e-05,0.6425466081981517
0,13,6.918028654634314e-05,3,645,133.0,0,0.0,False,6.918028654634314e-05,0.49410011826141825
0,13,6.918028654634314e-05,4,645,132.0,0,0.0,False,6.918028654634314e-05,0.7087492762328884
0,13,6.918028654634314e-05,5,645,135.0,0,0.0,False,6.918028654634314e-05,0.4989225737584479
0,13,6.918028654634314e-05,6,645,134.0,0,0.0,False,6.918028654634314e-05,0.6837394000104774
0,13,6.918028654634314e-05,7,644,129.0,0,0.0,False,6.918028654634314e-05,0.8102434379990733
0,13,6.918028654634314e-05,8,644,134.0,0,0.0,False,6.918028654634314e-05,0.6935406598923739
0,13,6.918028654634314e-05,9,644,133.0,0,0.0,False,6.918028654634314e-05,0.6628570904799129
0,13,6.918028654634314e-05,CV-agg,6447,133.3,0,0.0,False,,0.6473918688022661
0,14,8.388144707146454e-05,0,645,133.0,0,0.0,False,8.388144707146454e-05,0.7311064001497627
0,14,8.388144707146454e-05,1,645,133.0,0,0.0,False,8.388144707146454e-05,0.5485469896233767
0,14,8.388144707146454e-05,2,645,134.0,0,0.0,False,8.388144707146454e-05,0.6425466081981517
0,14,8.388144707146454e-05,3,645,131.0,0,0.0,False,8.388144707146454e-05,0.4941293373285385
0,14,8.388144707146454e-05,4,645,129.0,0,0.0,False,8.388144707146454e-05,0.7091547426019575
0,14,8.388144707146454e-05,5,645,132.0,0,0.0,False,8.388144707146454e-05,0.49885765404373533
0,14,8.388144707146454e-05,6,645,133.0,0,0.0,False,8.388144707146454e-05,0.683847779716986
0,14,8.388144707146454e-05,7,644,128.0,0,0.0,False,8.388144707146454e-05,0.8103301585042306
0,14,8.388144707146454e-05,8,644,132.0,0,0.0,False,8.388144707146454e-05,0.693079976212646
0,14,8.388144707146454e-05,9,644,130.0,0,0.0,False,8.388144707146454e-05,0.6631801727918274
0,14,8.388144707146454e-05,CV-agg,6447,131.5,0,0.0,False,,0.6474432128211451
0,15,9.663972998564087e-05,0,645,132.0,0,0.0,False,9.663972998564087e-05,0.7311439412591475
0,15,9.663972998564087e-05,1,645,132.0,0,0.0,False,9.663972998564087e-05,0.548708871448123
0,15,9.663972998564087e-05,2,645,131.0,0,0.0,False,9.663972998564087e-05,0.6429253952606232
0,15,9.663972998564087e-05,3,645,128.0,0,0.0,False,9.663972998564087e-05,0.49384006977236483
0,15,9.663972998564087e-05,4,645,129.0,0,0.0,False,9.663972998564087e-05,0.7091547426019575
0,15,9.663972998564087e-05,5,645,131.0,0,0.0,False,9.663972998564087e-05,0.49886304138522003
0,15,9.663972998564087e-05,6,645,133.0,0,0.0,False,9.663972998564087e-05,0.683847779716986
0,15,9.663972998564087e-05,7,644,127.0,0,0.0,False,9.663972998564087e-05,0.810525703188326
0,15,9.663972998564087e-05,8,644,131.0,0,0.0,False,9.663972998564087e-05,0.6932804752198065
0,15,9.663972998564087e-05,9,644,127.0,0,0.0,False,9.663972998564087e-05,0.663804864890914
0,15,9.663972998564087e-05,CV-agg,6447,130.1,0,0.0,False,,0.6475746222454225
0,16,9.66397299856412e-05,0,645,132.0,0,0.0,False,9.66397299856412e-05,0.7311439412591475
0,16,9.66397299856412e-05,1,645,132.0,0,0.0,False,9.66397299856412e-05,0.548708871448123
0,16,9.66397299856412e-05,2,645,131.0,0,0.0,False,9.66397299856412e-05,0.6429253952606232
0,16,9.66397299856412e-05,3,645,128.0,0,0.0,False,9.66397299856412e-05,0.49384006977236483
0,16,9.66397299856412e-05,4,645,129.0,0,0.0,False,9.66397299856412e-05,0.7091547426019575
0,16,9.66397299856412e-05,5,645,131.0,0,0.0,False,9.66397299856412e-05,0.49886304138522003
0,16,9.66397299856412e-05,6,645,133.0,0,0.0,False,9.66397299856412e-05,0.683847779716986
0,16,9.66397299856412e-05,7,644,127.0,0,0.0,False,9.66397299856412e-05,0.810525703188326
0,16,9.66397299856412e-05,8,644,131.0,0,0.0,False,9.66397299856412e-05,0.6932804752198065
0,16,9.66397299856412e-05,9,644,127.0,0,0.0,False,9.66397299856412e-05,0.663804864890914
0,16,9.66397299856412e-05,CV-agg,6447,130.1,0,0.0,False,,0.6475746222454225
0,17,0.00011469264087490827,0,645,130.0,0,0.0,False,0.00011469264087490827,0.7311999361004589
0,17,0.00011469264087490827,1,645,131.0,0,0.0,False,0.00011469264087490827,0.5487822232730295
0,17,0.00011469264087490827,2,645,131.0,0,0.0,False,0.00011469264087490827,0.6429253952606232
0,17,0.00011469264087490827,3,645,128.0,0,0.0,False,0.00011469264087490827,0.49384006977236483
0,17,0.00011469264087490827,4,645,129.0,0,0.0,False,0.00011469264087490827,0.7091547426019575
0,17,0.00011469264087490827,5,645,128.0,0,0.0,False,0.00011469264087490827,0.49916770265690547
0,17,0.00011469264087490827,6,645,130.0,0,0.0,False,0.00011469264087490827,0.6840725006586553
0,17,0.00011469264087490827,7,644,126.0,0,0.0,False,0.00011469264087490827,0.8106451256818018
0,17,0.00011469264087490827,8,644,129.0,0,0.0,False,0.00011469264087490827,0.6932677265125071
0,17,0.00011469264087490827,9,644,126.0,0,0.0,False,0.00011469264087490827,0.6639860218120884
0,17,0.00011469264087490827,CV-agg,6447,128.8,0,0.0,False,,0.6476692776049475
0,18,0.00015667711790512298,0,645,128.0,0,0.0,False,0.00015667711790512298,0.731306589503822
0,18,0.00015667711790512298,1,645,129.0,0,0.0,False,0.00015667711790512298,0.5490927274678795
0,18,0.00015667711790512298,2,645,128.0,0,0.0,False,0.00015667711790512298,0.6434629711278057
0,18,0.00015667711790512298,3,645,127.0,0,0.0,False,0.00015667711790512298,0.4936662646664757
0,18,0.00015667711790512298,4,645,126.0,0,0.0,False,0.00015667711790512298,0.7099619948690556
0,18,0.00015667711790512298,5,645,125.0,0,0.0,False,0.00015667711790512298,0.49900652482417573
0,18,0.00015667711790512298,6,645,129.0,0,0.0,False,0.00015667711790512298,0.6843630530976913
0,18,0.00015667711790512298,7,644,125.0,0,0.0,False,0.00015667711790512298,0.8111205498709041
0,18,0.00015667711790512298,8,644,126.0,0,0.0,False,0.00015667711790512298,0.6938998379678395
0,18,0.00015667711790512298,9,644,125.0,0,0.0,False,0.00015667711790512298,0.6644270325544027
0,18,0.00015667711790512298,CV-agg,6447,126.8,0,0.0,False,,0.6479957995528758
0,19,0.00016643248712307733,0,645,126.0,0,0.0,False,0.00016643248712307733,0.7319605830640615
0,19,0.00016643248712307733,1,645,127.0,0,0.0,False,0.00016643248712307733,0.550254296514237
0,19,0.00016643248712307733,2,645,127.0,0,0.0,False,0.00016643248712307733,0.6436458800519835
0,19,0.00016643248712307733,3,645,126.0,0,0.0,False,0.00016643248712307733,0.49387767968024093
0,19,0.00016643248712307733,4,645,125.0,0,0.0,False,0.00016643248712307733,0.7103762919784407
0,19,0.00016643248712307733,5,645,123.0,0,0.0,False,0.00016643248712307733,0.499457324899494
0,19,0.00016643248712307733,6,645,126.0,0,0.0,False,0.00016643248712307733,0.6851056595095227
0,19,0.00016643248712307733,7,644,123.0,0,0.0,False,0.00016643248712307733,0.8114423514567277
0,19,0.00016643248712307733,8,644,124.0,0,0.0,False,0.00016643248712307733,0.694811732408262
0,19,0.00016643248712307733,9,644,125.0,0,0.0,False,0.00016643248712307733,0.6644270325544027
0,19,0.00016643248712307733,CV-agg,6447,125.2,0,0.0,False,,0.6485009718627711
0,20,0.0001696528051890534,0,645,125.0,0,0.0,False,0.0001696528051890534,0.7322195107597018
0,20,0.0001696528051890534,1,645,127.0,0,0.0,False,0.0001696528051890534,0.550254296514237
0,20,0.0001696528051890534,2,645,126.0,0,0.0,False,0.0001696528051890534,0.6424930151354077
0,20,0.0001696528051890534,3,645,126.0,0,0.0,False,0.0001696528051890534,0.49387767968024093
0,20,0.0001696528051890534,4,645,125.0,0,0.0,False,0.0001696528051890534,0.7103762919784407
0,20,0.0001696528051890534,5,645,123.0,0,0.0,False,0.0001696528051890534,0.499457324899494
0,20,0.0001696528051890534,6,645,126.0,0,0.0,False,0.0001696528051890534,0.6851056595095227
0,20,0.0001696528051890534,7,644,123.0,0,0.0,False,0.0001696528051890534,0.8114423514567277
0,20,0.0001696528051890534,8,644,124.0,0,0.0,False,0.0001696528051890534,0.694811732408262
0,20,0.0001696528051890534,9,644,123.0,0,0.0,False,0.0001696528051890534,0.6649363120281978
0,20,0.0001696528051890534,CV-agg,6447,124.8,0,0.0,False,,0.6484624091938741
0,21,0.00017583254952663113,0,645,125.0,0,0.0,False,0.00017583254952663113,0.7322195107597018
0,21,0.00017583254952663113,1,645,127.0,0,0.0,False,0.00017583254952663113,0.550254296514237
0,21,0.00017583254952663113,2,645,126.0,0,0.0,False,0.00017583254952663113,0.6424930151354077
0,21,0.00017583254952663113,3,645,126.0,0,0.0,False,0.00017583254952663113,0.49387767968024093
0,21,0.00017583254952663113,4,645,125.0,0,0.0,False,0.00017583254952663113,0.7103762919784407
0,21,0.00017583254952663113,5,645,122.0,0,0.0,False,0.00017583254952663113,0.49987600094661305
0,21,0.00017583254952663113,6,645,125.0,0,0.0,False,0.00017583254952663113,0.6854015253946316
0,21,0.00017583254952663113,7,644,123.0,0,0.0,False,0.00017583254952663113,0.8114423514567277
0,21,0.00017583254952663113,8,644,123.0,0,0.0,False,0.00017583254952663113,0.694811732408262
0,21,0.00017583254952663113,9,644,121.0,0,0.0,False,0.00017583254952663113,0.6658823172933666
0,21,0.00017583254952663113,CV-agg,6447,124.3,0,0.0,False,,0.6486283944485748
0,22,0.00018355823970714444,0,645,125.0,0,0.0,False,0.00018355823970714444,0.7322195107597018
0,22,0.00018355823970714444,1,645,126.0,0,0.0,False,0.00018355823970714444,0.5504867409686242
0,22,0.00018355823970714444,2,645,125.0,0,0.0,False,0.00018355823970714444,0.6427317131650699
0,22,0.00018355823970714444,3,645,124.0,0,0.0,False,0.00018355823970714444,0.493985927807354
0,22,0.00018355823970714444,4,645,124.0,0,0.0,False,0.00018355823970714444,0.7105676760938373
0,22,0.00018355823970714444,5,645,121.0,0,0.0,False,0.00018355823970714444,0.5007867777007997
0,22,0.00018355823970714444,6,645,125.0,0,0.0,False,0.00018355823970714444,0.6854015253946316
0,22,0.00018355823970714444,7,644,122.0,0,0.0,False,0.00018355823970714444,0.8118306327206295
0,22,0.00018355823970714444,8,644,120.0,0,0.0,False,0.00018355823970714444,0.6962571518349724
0,22,0.00018355823970714444,9,644,121.0,0,0.0,False,0.00018355823970714444,0.6658823172933666
0,22,0.00018355823970714444,CV-agg,6447,123.3,0,0.0,False,,0.6489797988149213
0,23,0.00018740781231825672,0,645,125.0,0,0.0,False,0.00018740781231825672,0.7322195107597018
0,23,0.00018740781231825672,1,645,126.0,0,0.0,False,0.00018740781231825672,0.5504867409686242
0,23,0.00018740781231825672,2,645,125.0,0,0.0,False,0.00018740781231825672,0.6427317131650699
0,23,0.00018740781231825672,3,645,123.0,0,0.0,False,0.00018740781231825672,0.4939907692176243
0,23,0.00018740781231825672,4,645,124.0,0,0.0,False,0.00018740781231825672,0.7105676760938373
0,23,0.00018740781231825672,5,645,121.0,0,0.0,False,0.00018740781231825672,0.5007867777007997
0,23,0.00018740781231825672,6,645,123.0,0,0.0,False,0.00018740781231825672,0.6860007524097849
0,23,0.00018740781231825672,7,644,121.0,0,0.0,False,0.00018740781231825672,0.8119805490288086
0,23,0.00018740781231825672,8,644,120.0,0,0.0,False,0.00018740781231825672,0.6962571518349724
0,23,0.00018740781231825672,9,644,121.0,0,0.0,False,0.00018740781231825672,0.6658823172933666
0,23,0.00018740781231825672,CV-agg,6447,122.9,0,0.0,False,,0.6490552091200037
0,24,0.00019220523957280645,0,645,123.0,0,0.0,False,0.00019220523957280645,0.7322761975862061
0,24,0.00019220523957280645,1,645,125.0,0,0.0,False,0.00019220523957280645,0.550640422457305
0,24,0.00019220523957280645,2,645,125.0,0,0.0,False,0.00019220523957280645,0.6427317131650699
0,24,0.00019220523957280645,3,645,122.0,0,0.0,False,0.00019220523957280645,0.49418643003896445
0,24,0.00019220523957280645,4,645,123.0,0,0.0,False,0.00019220523957280645,0.7108656907961004
0,24,0.00019220523957280645,5,645,120.0,0,0.0,False,0.00019220523957280645,0.5015368612751763
0,24,0.00019220523957280645,6,645,122.0,0,0.0,False,0.00019220523957280645,0.6862219131109273
0,24,0.00019220523957280645,7,644,121.0,0,0.0,False,0.00019220523957280645,0.8119805490288086
0,24,0.00019220523957280645,8,644,119.0,0,0.0,False,0.00019220523957280645,0.6962044363309033
0,24,0.00019220523957280645,9,644,120.0,0,0.0,False,0.00019220523957280645,0.6659024795546795
0,24,0.00019220523957280645,CV-agg,6447,122.0,0,0.0,False,,0.6492195640983491
0,25,0.00019928251318829878,0,645,122.0,0,0.0,False,0.00019928251318829878,0.7321914784212762
0,25,0.00019928251318829878,1,645,124.0,0,0.0,False,0.00019928251318829878,0.5506114123811996
0,25,0.00019928251318829878,2,645,123.0,0,0.0,False,0.00019928251318829878,0.6429673314189422
0,25,0.00019928251318829878,3,645,119.0,0,0.0,False,0.00019928251318829878,0.4950494452185883
0,25,0.00019928251318829878,4,645,122.0,0,0.0,False,0.00019928251318829878,0.7106893230972214
0,25,0.00019928251318829878,5,645,119.0,0,0.0,False,0.00019928251318829878,0.5016635316168545
