producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-training,0.5,training,2.0,tmpfs-tmpfs,9,tmpfs,1,40.94783026168678,39.62358271783021,1.3242475438565728
stage_in-training,0.5,training,2.0,tmpfs-beegfs,8,beegfs,1,41.991248845453654,39.883517301717454,2.1077315437361968
stage_in-training,0.5,training,2.0,tmpfs-tmpfs,17,tmpfs,1,42.78401273707944,41.45976519322287,1.3242475438565728
stage_in-training,0.5,training,2.0,tmpfs-tmpfs,34,tmpfs,1,45.48314075516876,44.15889321131219,1.3242475438565728
stage_in-training,0.5,training,2.0,ssd-ssd,9,ssd,1,49.333708375161486,39.677145867239936,9.65656250792155
stage_in-training,0.5,training,2.0,ssd-ssd,17,ssd,1,51.03998806977075,41.3834255618492,9.65656250792155
stage_in-training,0.5,training,2.0,ssd-ssd,34,ssd,1,52.749580417421456,43.093017909499906,9.65656250792155
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,1,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,3,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,6,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,12,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,13,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,16,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,24,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs,34,0.020536983831482645,0.020536983831482645,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,1,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,3,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,6,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,12,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,13,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,16,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,24,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs,34,0.028637874175403876,0.028637874175403876,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,1,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,3,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,6,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,12,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,13,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,16,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,24,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs,34,0.031212107298225017,0.031212107298225017,0.0
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-beegfs,6,0.07179173892674746,0.020536983831482645,0.051254755095264816
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-beegfs,6,0.07989262927066869,0.028637874175403876,0.051254755095264816
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-beegfs,6,0.08246686239348983,0.031212107298225017,0.051254755095264816
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,1,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,3,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,6,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,12,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,13,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,16,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,24,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs,34,0.11781822011833275,0.11781822011833275,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-ssd,24,0.15646977032800713,0.11781822011833275,0.038651550209674396
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-ssd,12,0.15746837983224576,0.11781822011833275,0.03965015971391303
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-ssd,6,0.15901336432035285,0.11781822011833275,0.04119514420202009
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,1,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,3,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,6,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,12,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,13,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,16,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,24,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs,34,0.16122703792954127,0.16122703792954127,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-tmpfs,6,0.16381778209300799,0.11781822011833275,0.04599956197467523
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,1,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,3,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,6,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,12,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,13,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,16,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,24,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs,34,0.1891563158888393,0.1891563158888393,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-ssd,24,0.19987858813921566,0.16122703792954127,0.038651550209674396
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-ssd,12,0.2008771976434543,0.16122703792954127,0.03965015971391303
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-ssd,6,0.20242218213156135,0.16122703792954127,0.04119514420202009
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-tmpfs,6,0.2072265999042165,0.16122703792954127,0.04599956197467523
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-ssd,24,0.2278078660985137,0.1891563158888393,0.038651550209674396
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-ssd,12,0.22880647560275233,0.1891563158888393,0.03965015971391303
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-ssd,6,0.23035146009085938,0.1891563158888393,0.04119514420202009
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-tmpfs,6,0.23515587786351452,0.1891563158888393,0.04599956197467523
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,1,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,3,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,6,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,12,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,13,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,16,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,24,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd,34,0.25787645636532935,0.25787645636532935,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-beegfs,24,0.3884059267697846,0.25787645636532935,0.1305294704044552
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-beegfs,6,0.39135815208524993,0.25787645636532935,0.13348169571992055
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-beegfs,12,0.4521355692767095,0.25787645636532935,0.19425911291138012
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,1,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,3,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,6,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,12,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,13,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,16,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,24,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd,34,0.5029138235618871,0.5029138235618871,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,1,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,3,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,6,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,12,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,13,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,16,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,24,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd,34,0.5878064393228586,0.5878064393228586,0.0
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-tmpfs,12,0.5902323111095708,0.11781822011833275,0.47241409099123804
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-beegfs,24,0.6334432939663422,0.5029138235618871,0.1305294704044552
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-tmpfs,12,0.6336411289207793,0.16122703792954127,0.47241409099123804
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-beegfs,6,0.6363955192818076,0.5029138235618871,0.13348169571992055
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-tmpfs,12,0.6615704068800774,0.1891563158888393,0.47241409099123804
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-beegfs,12,0.6971729364732672,0.5029138235618871,0.19425911291138012
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-beegfs,24,0.7183359097273138,0.5878064393228586,0.1305294704044552
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-beegfs,6,0.7212881350427791,0.5878064393228586,0.13348169571992055
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-beegfs,24,0.7253850149189088,0.020536983831482645,0.7048480310874262
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-beegfs,24,0.7334859052628301,0.028637874175403876,0.7048480310874262
openmm,1.0,stage_out-openmm,1.5,beegfs,3,beegfs-tmpfs,24,0.7346684094963121,0.11781822011833275,0.6168501893779793
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-beegfs,24,0.7360601383856512,0.031212107298225017,0.7048480310874262
openmm,1.0,stage_out-openmm,1.5,beegfs,6,beegfs-tmpfs,24,0.7780772273075206,0.16122703792954127,0.6168501893779793
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-beegfs,12,0.7820655522342387,0.5878064393228586,0.19425911291138012
openmm,1.0,stage_out-openmm,1.5,beegfs,12,beegfs-tmpfs,24,0.8060065052668186,0.1891563158888393,0.6168501893779793
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-beegfs,12,1.1415058648001604,0.020536983831482645,1.1209688809686777
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-beegfs,12,1.1496067551440816,0.028637874175403876,1.1209688809686777
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-beegfs,12,1.1521809882669027,0.031212107298225017,1.1209688809686777
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-tmpfs,6,1.7095308396493694,0.020536983831482645,1.6889938558178867
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-tmpfs,6,1.7176317299932906,0.028637874175403876,1.6889938558178867
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-tmpfs,6,1.7202059631161117,0.031212107298225017,1.6889938558178867
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-tmpfs,12,1.7563018793781084,0.020536983831482645,1.7357648955466258
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-tmpfs,12,1.7644027697220297,0.028637874175403876,1.7357648955466258
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-tmpfs,12,1.7669770028448508,0.031212107298225017,1.7357648955466258
openmm,1.0,stage_out-openmm,1.5,tmpfs,12,tmpfs-tmpfs,24,1.9027202406669796,0.020536983831482645,1.882183256835497
openmm,1.0,stage_out-openmm,1.5,tmpfs,3,tmpfs-tmpfs,24,1.910821131010901,0.028637874175403876,1.882183256835497
openmm,1.0,stage_out-openmm,1.5,tmpfs,6,tmpfs-tmpfs,24,1.913395364133722,0.031212107298225017,1.882183256835497
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-ssd,6,1.944165312164643,0.25787645636532935,1.6862888557993136
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-ssd,12,2.0265270226736907,0.25787645636532935,1.7686505663083614
openmm,1.0,stage_out-openmm,1.5,ssd,3,ssd-ssd,24,2.143084046912426,0.25787645636532935,1.8852075905470966
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-ssd,6,2.189202679361201,0.5029138235618871,1.6862888557993136
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-ssd,12,2.2715643898702487,0.5029138235618871,1.7686505663083614
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-ssd,6,2.274095295122172,0.5878064393228586,1.6862888557993136
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-ssd,12,2.3564570056312197,0.5878064393228586,1.7686505663083614
openmm,1.0,stage_out-openmm,1.5,ssd,6,ssd-ssd,24,2.3881214141089835,0.5029138235618871,1.8852075905470966
openmm,1.0,stage_out-openmm,1.5,ssd,12,ssd-ssd,24,2.4730140298699554,0.5878064393228586,1.8852075905470966
openmm,1.0,aggregate,2.0,tmpfs,12,tmpfs,1,0.26966031554662806,0.020536983831482645,0.24912333171514542
openmm,1.0,aggregate,2.0,tmpfs,3,tmpfs,1,0.2777612058905493,0.028637874175403883,0.24912333171514542
openmm,1.0,aggregate,2.0,tmpfs,6,tmpfs,1,0.28033543901337044,0.031212107298225027,0.24912333171514542
openmm,1.0,aggregate,2.0,ssd,3,ssd,1,0.5260819556291868,0.25787645636532947,0.26820549926385734
openmm,1.0,training,2.0,tmpfs,12,tmpfs,1,0.6187254479547525,0.02053781537443513,0.5981876325803174
openmm,1.0,training,2.0,tmpfs,3,tmpfs,1,0.6268255067557212,0.028637874175403887,0.5981876325803174
openmm,1.0,training,2.0,tmpfs,6,tmpfs,1,0.6293997398785424,0.031212107298225024,0.5981876325803174
openmm,1.0,aggregate,2.0,ssd,6,ssd,1,0.7711193228257447,0.5029138235618873,0.26820549926385734
openmm,1.0,aggregate,2.0,ssd,12,ssd,1,0.8560119385867162,0.5878064393228589,0.26820549926385734
openmm,1.0,aggregate,2.0,beegfs,3,beegfs,1,0.8582888774902218,0.1178182201183328,0.740470657371889
openmm,1.0,aggregate,2.0,beegfs,6,beegfs,1,0.9016976953014303,0.1612270379295413,0.740470657371889
openmm,1.0,training,2.0,ssd,3,ssd,1,0.9271670699240142,0.25787645636532947,0.6692906135586847
openmm,1.0,aggregate,2.0,beegfs,12,beegfs,1,0.9296269732607283,0.18915631588883933,0.740470657371889
openmm,1.0,training,2.0,ssd,6,ssd,1,1.172204437120572,0.5029138235618873,0.6692906135586847
openmm,1.0,training,2.0,ssd,12,ssd,1,1.2571180516103428,0.5878274380516582,0.6692906135586847
openmm,1.0,training,2.0,beegfs,3,beegfs,1,1.9638740234309795,0.11781967202986052,1.846054351401119
openmm,1.0,training,2.0,beegfs,6,beegfs,1,2.0072847635446407,0.16123041214352188,1.846054351401119
openmm,1.0,training,2.0,beegfs,12,beegfs,1,2.035214622507474,0.18916027110635508,1.846054351401119
openmm,1.0,inference,3.0,tmpfs,12,tmpfs,1,0.23569243497664538,0.020536983831482645,0.21515545114516274
openmm,1.0,inference,3.0,tmpfs,3,tmpfs,1,0.24379332532056663,0.028637874175403883,0.21515545114516274
openmm,1.0,inference,3.0,tmpfs,6,tmpfs,1,0.24636755844338776,0.031212107298225027,0.21515545114516274
openmm,1.0,inference,3.0,ssd,3,ssd,1,0.4884707172245504,0.25787645636532947,0.23059426085922088
openmm,1.0,inference,3.0,ssd,6,ssd,1,0.7335080844211082,0.5029138235618873,0.23059426085922088
openmm,1.0,inference,3.0,beegfs,3,beegfs,1,0.7559110436146113,0.1178182201183328,0.6380928234962785
openmm,1.0,inference,3.0,beegfs,6,beegfs,1,0.7993198614258198,0.1612270379295413,0.6380928234962785
openmm,1.0,inference,3.0,ssd,12,ssd,1,0.8184007001820798,0.5878064393228589,0.23059426085922088
openmm,1.0,inference,3.0,beegfs,12,beegfs,1,0.8272491393851178,0.18915631588883933,0.6380928234962785
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,1,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,3,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,6,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,12,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,13,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,16,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,24,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs,34,0.24912333171514542,0.24912333171514542,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,1,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,3,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,6,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,12,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,13,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,16,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,24,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd,34,0.26820549926385734,0.26820549926385734,0.0
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-beegfs,4,0.28118866011774296,0.24912333171514542,0.032065328402597564
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-beegfs,1,0.3294249187830547,0.24912333171514536,0.08030158706790935
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-beegfs,4,0.3482291607252671,0.26820549926385734,0.0800236614614098
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-beegfs,13,0.35412028237089016,0.26820549926385734,0.08591478310703284
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-beegfs,1,0.3916941806100949,0.26820549926385734,0.12348868134623757
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-beegfs,7,0.39509771521335535,0.26820549926385734,0.126892215949498
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,1,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,3,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,6,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,12,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,13,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,16,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,24,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs,34,0.7404706573718889,0.7404706573718889,0.0
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-ssd,13,0.7655207788008623,0.7404706573718889,0.025050121428973473
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-ssd,4,0.7702796020277992,0.7404706573718889,0.029808944655910292
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-ssd,7,0.7704551473200656,0.7404706573718889,0.02998448994817676
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-tmpfs,4,0.7722542826508357,0.7404706573718889,0.031783625278946855
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-tmpfs,1,0.823999417711882,0.7404706573718891,0.08352876033999294
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-ssd,1,0.8267540669363826,0.7404706573718891,0.0862834095644936
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-beegfs,7,0.8488951471544933,0.24912333171514542,0.5997718154393479
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-beegfs,13,0.9556836998317763,0.24912333171514542,0.7065603681166308
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-tmpfs,13,0.969954323179324,0.7404706573718889,0.22948366580743504
aggregate,2.0,stage_out-aggregate,2.5,beegfs,1,beegfs-tmpfs,7,1.0414982562344928,0.7404706573718889,0.3010275988626039
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-tmpfs,4,1.234953732613626,0.24912333171514542,0.9858304008984805
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-tmpfs,1,1.244425519577819,0.24912333171514536,0.9953021878626737
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-ssd,4,1.260302448987448,0.26820549926385734,0.9920969497235906
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-tmpfs,7,1.2686018640593049,0.24912333171514542,1.0194785323441595
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-ssd,1,1.2695257671780347,0.26820549926385734,1.0013202679141773
aggregate,2.0,stage_out-aggregate,2.5,tmpfs,1,tmpfs-tmpfs,13,1.2880229725506902,0.24912333171514542,1.0388996408355449
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-ssd,7,1.2885491727418315,0.26820549926385734,1.020343673477974
aggregate,2.0,stage_out-aggregate,2.5,ssd,1,ssd-ssd,13,1.321518293731343,0.26820549926385734,1.0533127944674856
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,1,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,3,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,6,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,12,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,13,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,16,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,24,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs,34,1.3242475438565728,1.3242475438565728,0.0
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,9,3.18356854247656,1.3242475438565728,1.8593209986199868
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,6,3.326930818692031,1.6267725068883456,1.7001583118036854
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,1,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,3,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,6,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,12,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,13,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,16,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,24,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs,34,4.047221322219716,4.047221322219716,0.0
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,9,4.941506075268561,4.047221322219716,0.8942847530488445
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,17,4.948607414759827,4.047221322219716,0.9013860925401114
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,34,5.020895103485561,4.047221322219716,0.9736737812658449
