producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-run_idfeature,0.5,run_idfeature,1.0,tmpfs,52,tmpfs,15,0.06834502310804426,0.0,0.06834502310804426
stage_in-run_idfeature,0.5,run_idfeature,1.0,tmpfs,53,tmpfs,15,0.06834502310804426,0.0,0.06834502310804426
stage_in-run_idfeature,0.5,run_idfeature,1.0,tmpfs,56,tmpfs,15,0.06834502310804426,0.0,0.06834502310804426
stage_in-run_idfeature,0.5,run_idfeature,1.0,tmpfs,60,tmpfs,15,0.06834502310804426,0.0,0.06834502310804426
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,1,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,2,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,3,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,8,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,11,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,12,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,15,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,18,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,21,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,30,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,35,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,36,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,37,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,38,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
