producer,consumer,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM
run_idfeature,run_tracksingle,ssd,6,beegfs,3,2.572406263133759
run_idfeature,run_tracksingle,ssd,6,beegfs,6,2.5831427457467955
run_idfeature,run_tracksingle,ssd,3,beegfs,3,2.5984801442869117
run_idfeature,run_tracksingle,ssd,3,beegfs,6,2.609216626899948
run_idfeature,run_tracksingle,ssd,6,beegfs,12,2.6623690286051214
run_idfeature,run_tracksingle,ssd,3,beegfs,12,2.688442909758274
run_idfeature,run_tracksingle,ssd,12,ssd,6,4.238096276699097
run_idfeature,run_tracksingle,ssd,12,tmpfs,12,4.239346896021011
run_idfeature,run_tracksingle,ssd,12,tmpfs,3,4.2399086413054405
run_idfeature,run_tracksingle,ssd,12,tmpfs,6,4.240320929865782
run_idfeature,run_tracksingle,ssd,12,ssd,3,4.24085065017081
run_idfeature,run_tracksingle,ssd,12,ssd,12,4.248074414429839
run_idfeature,run_tracksingle,ssd,12,beegfs,3,4.3532128893967075
run_idfeature,run_tracksingle,ssd,12,beegfs,6,4.363949372009744
run_idfeature,run_tracksingle,ssd,12,beegfs,12,4.443175654868069
run_idfeature,run_tracksingle,beegfs,3,ssd,6,9.65854228342191
run_idfeature,run_tracksingle,beegfs,3,tmpfs,12,9.659792902743824
run_idfeature,run_tracksingle,beegfs,3,tmpfs,3,9.660354648028253
run_idfeature,run_tracksingle,beegfs,3,tmpfs,6,9.660766936588596
run_idfeature,run_tracksingle,beegfs,3,ssd,3,9.661296656893622
run_idfeature,run_tracksingle,beegfs,3,ssd,12,9.668520421152653
run_idfeature,run_tracksingle,beegfs,3,beegfs,3,9.773658896119521
run_idfeature,run_tracksingle,beegfs,3,beegfs,6,9.784395378732558
run_idfeature,run_tracksingle,beegfs,3,beegfs,12,9.863621661590884
run_idfeature,run_tracksingle,beegfs,6,ssd,6,9.936688627780256
run_idfeature,run_tracksingle,beegfs,6,tmpfs,12,9.93793924710217
run_idfeature,run_tracksingle,beegfs,6,tmpfs,3,9.938500992386599
run_idfeature,run_tracksingle,beegfs,6,tmpfs,6,9.938913280946942
run_idfeature,run_tracksingle,beegfs,6,ssd,3,9.939443001251968
run_idfeature,run_tracksingle,beegfs,6,ssd,12,9.946666765510999
run_idfeature,run_tracksingle,beegfs,6,beegfs,3,10.051805240477867
run_idfeature,run_tracksingle,beegfs,6,beegfs,6,10.062541723090904
run_idfeature,run_tracksingle,beegfs,6,beegfs,12,10.14176800594923
run_idfeature,run_tracksingle,beegfs,12,ssd,6,14.578830610943768
run_idfeature,run_tracksingle,beegfs,12,tmpfs,12,14.580081230265682
run_idfeature,run_tracksingle,beegfs,12,tmpfs,3,14.580642975550111
