producer,consumer,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM
run_identifymcs,run_matchpf,tmpfs,1,tmpfs,1,0.0063695918897604675
run_identifymcs,run_matchpf,tmpfs,1,ssd,1,0.0065003507444999
run_identifymcs,run_matchpf,tmpfs,1,beegfs,1,0.011037353950660137
run_identifymcs,run_matchpf,beegfs,1,tmpfs,1,0.011912424149162531
run_identifymcs,run_matchpf,beegfs,1,ssd,1,0.012043183003901965
run_identifymcs,run_matchpf,beegfs,1,beegfs,1,0.0165801862100622
run_identifymcs,run_matchpf,ssd,1,tmpfs,1,0.016772927645134435
run_identifymcs,run_matchpf,ssd,1,ssd,1,0.01690368649987387
run_identifymcs,run_matchpf,ssd,1,beegfs,1,0.021440689706034105
run_identifymcs,stage_out-run_identifymcs,tmpfs,1,beegfs-ssd,1,0.007411735989636814
run_identifymcs,stage_out-run_identifymcs,tmpfs,1,beegfs-tmpfs,1,0.012608361587412496
run_identifymcs,stage_out-run_identifymcs,beegfs,1,beegfs-ssd,1,0.012954568249038878
run_identifymcs,stage_out-run_identifymcs,ssd,1,beegfs-ssd,1,0.017815071745010784
run_identifymcs,stage_out-run_identifymcs,beegfs,1,beegfs-tmpfs,1,0.01815119384681456
run_identifymcs,stage_out-run_identifymcs,ssd,1,beegfs-tmpfs,1,0.023011697342786464
run_identifymcs,stage_out-run_identifymcs,tmpfs,1,tmpfs-tmpfs,1,0.0434188317799437
run_identifymcs,stage_out-run_identifymcs,tmpfs,1,ssd-ssd,1,0.04372153346166708
run_identifymcs,stage_out-run_identifymcs,beegfs,1,tmpfs-tmpfs,1,0.04896166403934576
run_identifymcs,stage_out-run_identifymcs,beegfs,1,ssd-ssd,1,0.04926436572106914
run_identifymcs,stage_out-run_identifymcs,ssd,1,tmpfs-tmpfs,1,0.05382216753531766
run_identifymcs,stage_out-run_identifymcs,ssd,1,ssd-ssd,1,0.054124869217041044
run_idfeature,run_mapfeature,tmpfs,12,tmpfs,12,0.10690244421540926
run_idfeature,run_mapfeature,tmpfs,24,tmpfs,12,0.11722069485988376
run_idfeature,run_mapfeature,tmpfs,12,ssd,12,0.12094745654025021
run_idfeature,run_mapfeature,tmpfs,12,ssd,24,0.1259602167501379
run_idfeature,run_mapfeature,tmpfs,24,ssd,12,0.13126570718472472
run_idfeature,run_mapfeature,tmpfs,24,ssd,24,0.1362784673946124
run_idfeature,run_mapfeature,tmpfs,12,tmpfs,24,0.14298040434840975
run_idfeature,run_mapfeature,tmpfs,48,tmpfs,12,0.1440068390946737
run_idfeature,run_mapfeature,tmpfs,24,tmpfs,24,0.15329865499288425
run_idfeature,run_mapfeature,tmpfs,48,ssd,12,0.15805185141951467
run_idfeature,run_mapfeature,tmpfs,48,ssd,24,0.1630646116294024
run_idfeature,run_mapfeature,tmpfs,12,tmpfs,48,0.1659805533455149
run_idfeature,run_mapfeature,tmpfs,24,tmpfs,48,0.1762988039899894
run_idfeature,run_mapfeature,tmpfs,48,tmpfs,24,0.18008479922767423
run_idfeature,run_mapfeature,tmpfs,48,tmpfs,48,0.20308494822477935
run_idfeature,run_mapfeature,tmpfs,12,ssd,48,0.26319470271967343
run_idfeature,run_mapfeature,tmpfs,24,ssd,48,0.27351295336414794
run_idfeature,run_mapfeature,tmpfs,48,ssd,48,0.3002990975989379
run_idfeature,run_mapfeature,beegfs,12,tmpfs,12,0.3558071211941119
run_idfeature,run_mapfeature,beegfs,12,ssd,12,0.36985213351895285
run_idfeature,run_mapfeature,beegfs,12,ssd,24,0.3748648937288406
run_idfeature,run_mapfeature,beegfs,12,tmpfs,24,0.3918850813271124
run_idfeature,run_mapfeature,beegfs,12,tmpfs,48,0.41488523032421754
run_idfeature,run_mapfeature,beegfs,12,ssd,48,0.512099379698376
run_idfeature,run_mapfeature,tmpfs,12,beegfs,12,0.5594767956487855
run_idfeature,run_mapfeature,tmpfs,24,beegfs,12,0.5697950462932599
run_idfeature,run_mapfeature,tmpfs,48,beegfs,12,0.5965811905280499
run_idfeature,run_mapfeature,beegfs,24,tmpfs,12,0.6078861411858534
run_idfeature,run_mapfeature,beegfs,24,ssd,12,0.6219311535106944
run_idfeature,run_mapfeature,beegfs,24,ssd,24,0.626943913720582
run_idfeature,run_mapfeature,tmpfs,12,beegfs,24,0.6303464513326197
run_idfeature,run_mapfeature,tmpfs,24,beegfs,24,0.6406647019770941
run_idfeature,run_mapfeature,beegfs,24,tmpfs,24,0.6439641013188538
run_idfeature,run_mapfeature,beegfs,24,tmpfs,48,0.666964250315959
run_idfeature,run_mapfeature,tmpfs,48,beegfs,24,0.6674508462118841
run_idfeature,run_mapfeature,beegfs,24,ssd,48,0.7641783996901176
run_idfeature,run_mapfeature,beegfs,12,beegfs,12,0.808381472627488
run_idfeature,run_mapfeature,beegfs,48,tmpfs,12,0.8185049783814845
run_idfeature,run_mapfeature,beegfs,48,ssd,12,0.8325499907063254
run_idfeature,run_mapfeature,beegfs,48,ssd,24,0.8375627509162131
run_idfeature,run_mapfeature,beegfs,48,tmpfs,24,0.854582938514485
run_idfeature,run_mapfeature,beegfs,48,tmpfs,48,0.8775830875115902
run_idfeature,run_mapfeature,beegfs,12,beegfs,24,0.8792511283113222
run_idfeature,run_mapfeature,beegfs,48,ssd,48,0.9747972368857487
run_idfeature,run_mapfeature,beegfs,24,beegfs,12,1.0604604926192296
run_idfeature,run_mapfeature,beegfs,24,beegfs,24,1.1313301483030638
run_idfeature,run_mapfeature,ssd,12,tmpfs,12,1.2009579558343426
run_idfeature,run_mapfeature,ssd,12,ssd,12,1.2150029681591836
run_idfeature,run_mapfeature,ssd,12,ssd,24,1.2200157283690714
run_idfeature,run_mapfeature,ssd,12,tmpfs,24,1.2370359159673432
run_idfeature,run_mapfeature,ssd,12,tmpfs,48,1.2600360649644484
run_idfeature,run_mapfeature,beegfs,48,beegfs,12,1.2710793298148606
run_idfeature,run_mapfeature,tmpfs,12,beegfs,48,1.2726090804412806
run_idfeature,run_mapfeature,tmpfs,24,beegfs,48,1.2829273310857552
run_idfeature,run_mapfeature,tmpfs,48,beegfs,48,1.309713475320545
run_idfeature,run_mapfeature,beegfs,48,beegfs,24,1.341948985498695
run_idfeature,run_mapfeature,ssd,12,ssd,48,1.357250214338607
run_idfeature,run_mapfeature,ssd,24,tmpfs,12,1.4574892305631115
run_idfeature,run_mapfeature,ssd,24,ssd,12,1.4715342428879523
run_idfeature,run_mapfeature,ssd,24,ssd,24,1.47654700309784
run_idfeature,run_mapfeature,ssd,24,tmpfs,24,1.4935671906961119
run_idfeature,run_mapfeature,ssd,24,tmpfs,48,1.516567339693217
run_idfeature,run_mapfeature,beegfs,12,beegfs,48,1.5215137574199833
run_idfeature,run_mapfeature,ssd,24,ssd,48,1.6137814890673756
run_idfeature,run_mapfeature,ssd,12,beegfs,12,1.653532307267719
run_idfeature,run_mapfeature,ssd,12,beegfs,24,1.724401962951553
run_idfeature,run_mapfeature,beegfs,24,beegfs,48,1.7735927774117246
run_idfeature,run_mapfeature,ssd,24,beegfs,12,1.9100635819964875
run_idfeature,run_mapfeature,ssd,24,beegfs,24,1.980933237680322
run_idfeature,run_mapfeature,beegfs,48,beegfs,48,1.9842116146073558
run_idfeature,run_mapfeature,ssd,12,beegfs,48,2.3666645920602143
run_idfeature,run_mapfeature,ssd,24,beegfs,48,2.6231958667889828
run_idfeature,run_mapfeature,ssd,48,tmpfs,12,3.5726168940012113
run_idfeature,run_mapfeature,ssd,48,ssd,12,3.5866619063260523
run_idfeature,run_mapfeature,ssd,48,ssd,24,3.59167466653594
run_idfeature,run_mapfeature,ssd,48,tmpfs,24,3.608694854134212
run_idfeature,run_mapfeature,ssd,48,tmpfs,48,3.631695003131317
run_idfeature,run_mapfeature,ssd,48,ssd,48,3.7289091525054756
run_idfeature,run_mapfeature,ssd,48,beegfs,12,4.025191245434588
run_idfeature,run_mapfeature,ssd,48,beegfs,24,4.096060901118422
run_idfeature,run_mapfeature,ssd,48,beegfs,48,4.738323530227083
run_idfeature,run_tracksingle,tmpfs,12,tmpfs,24,0.062181117896444676
run_idfeature,run_tracksingle,tmpfs,12,ssd,24,0.06362203931995712
run_idfeature,run_tracksingle,tmpfs,12,tmpfs,12,0.06403871640537581
run_idfeature,run_tracksingle,tmpfs,12,ssd,12,0.06469839110822868
run_idfeature,run_tracksingle,tmpfs,24,tmpfs,24,0.07250028893804576
run_idfeature,run_tracksingle,tmpfs,24,ssd,24,0.07394121036155821
run_idfeature,run_tracksingle,tmpfs,24,tmpfs,12,0.0743578874469769
run_idfeature,run_tracksingle,tmpfs,24,ssd,12,0.07501756214982978
run_idfeature,run_tracksingle,tmpfs,12,tmpfs,48,0.08062192959918418
run_idfeature,run_tracksingle,tmpfs,24,tmpfs,48,0.09094110064078527
run_idfeature,run_tracksingle,tmpfs,48,tmpfs,24,0.09928505675473308
run_idfeature,run_tracksingle,tmpfs,48,ssd,24,0.10072597817824552
run_idfeature,run_tracksingle,tmpfs,48,tmpfs,12,0.10114265526366421
run_idfeature,run_tracksingle,tmpfs,48,ssd,12,0.10180232996651709
run_idfeature,run_tracksingle,tmpfs,12,ssd,48,0.10584113931772476
run_idfeature,run_tracksingle,tmpfs,24,ssd,48,0.11616031035932586
run_idfeature,run_tracksingle,tmpfs,48,tmpfs,48,0.11772586845747257
run_idfeature,run_tracksingle,tmpfs,48,ssd,48,0.14294507817601315
run_idfeature,run_tracksingle,tmpfs,12,beegfs,12,0.17404248334009947
run_idfeature,run_tracksingle,tmpfs,24,beegfs,12,0.18436165438170057
run_idfeature,run_tracksingle,tmpfs,12,beegfs,24,0.19063536481929905
run_idfeature,run_tracksingle,tmpfs,24,beegfs,24,0.20095453586090015
run_idfeature,run_tracksingle,tmpfs,48,beegfs,12,0.21114642219838786
run_idfeature,run_tracksingle,tmpfs,48,beegfs,24,0.22773930367758743
run_idfeature,run_tracksingle,beegfs,12,tmpfs,24,0.31113320676805184
run_idfeature,run_tracksingle,beegfs,12,ssd,24,0.31257412819156427
run_idfeature,run_tracksingle,beegfs,12,tmpfs,12,0.312990805276983
run_idfeature,run_tracksingle,beegfs,12,ssd,12,0.31365047997983586
run_idfeature,run_tracksingle,beegfs,12,tmpfs,48,0.3295740184707913
run_idfeature,run_tracksingle,beegfs,12,ssd,48,0.3547932281893319
run_idfeature,run_tracksingle,tmpfs,12,beegfs,48,0.39580576849547855
run_idfeature,run_tracksingle,tmpfs,24,beegfs,48,0.4061249395370796
run_idfeature,run_tracksingle,beegfs,12,beegfs,12,0.42299457221170667
run_idfeature,run_tracksingle,tmpfs,48,beegfs,48,0.43290970735376694
run_idfeature,run_tracksingle,beegfs,12,beegfs,24,0.43958745369090624
run_idfeature,run_tracksingle,beegfs,24,tmpfs,24,0.5632031386819144
run_idfeature,run_tracksingle,beegfs,24,ssd,24,0.5646440601054269
run_idfeature,run_tracksingle,beegfs,24,tmpfs,12,0.5650607371908456
run_idfeature,run_tracksingle,beegfs,24,ssd,12,0.5657204118936985
run_idfeature,run_tracksingle,beegfs,24,tmpfs,48,0.581643950384654
run_idfeature,run_tracksingle,beegfs,24,ssd,48,0.6068631601031945
run_idfeature,run_tracksingle,beegfs,12,beegfs,48,0.6447578573670857
run_idfeature,run_tracksingle,beegfs,24,beegfs,12,0.6750645041255693
run_idfeature,run_tracksingle,beegfs,24,beegfs,24,0.6916573856047689
run_idfeature,run_tracksingle,beegfs,48,tmpfs,24,0.7734840753948923
run_idfeature,run_tracksingle,beegfs,48,ssd,24,0.7749249968184048
run_idfeature,run_tracksingle,beegfs,48,tmpfs,12,0.7753416739038235
run_idfeature,run_tracksingle,beegfs,48,ssd,12,0.7760013486066764
run_idfeature,run_tracksingle,beegfs,48,tmpfs,48,0.7919248870976319
run_idfeature,run_tracksingle,beegfs,48,ssd,48,0.8171440968161724
run_idfeature,run_tracksingle,beegfs,48,beegfs,12,0.8853454408385472
run_idfeature,run_tracksingle,beegfs,24,beegfs,48,0.8968277892809483
run_idfeature,run_tracksingle,beegfs,48,beegfs,24,0.9019383223177467
run_idfeature,run_tracksingle,beegfs,48,beegfs,48,1.107108725993926
run_idfeature,run_tracksingle,ssd,12,tmpfs,24,1.155641315635227
run_idfeature,run_tracksingle,ssd,12,ssd,24,1.1570822370587395
run_idfeature,run_tracksingle,ssd,12,tmpfs,12,1.157498914144158
run_idfeature,run_tracksingle,ssd,12,ssd,12,1.158158588847011
run_idfeature,run_tracksingle,ssd,12,tmpfs,48,1.1740821273379665
run_idfeature,run_tracksingle,ssd,12,ssd,48,1.199301337056507
run_idfeature,run_tracksingle,ssd,12,beegfs,12,1.2675026810788819
run_idfeature,run_tracksingle,ssd,12,beegfs,24,1.2840955625580814
run_idfeature,run_tracksingle,ssd,24,tmpfs,24,1.411845742846289
run_idfeature,run_tracksingle,ssd,24,ssd,24,1.4132866642698014
run_idfeature,run_tracksingle,ssd,24,tmpfs,12,1.41370334135522
run_idfeature,run_tracksingle,ssd,24,ssd,12,1.414363016058073
run_idfeature,run_tracksingle,ssd,24,tmpfs,48,1.4302865545490284
run_idfeature,run_tracksingle,ssd,24,ssd,48,1.455505764267569
run_idfeature,run_tracksingle,ssd,12,beegfs,48,1.4892659662342609
run_idfeature,run_tracksingle,ssd,24,beegfs,12,1.5237071082899438
run_idfeature,run_tracksingle,ssd,24,beegfs,24,1.5402999897691434
run_idfeature,run_tracksingle,ssd,24,beegfs,48,1.7454703934453228
run_idfeature,run_tracksingle,ssd,48,tmpfs,24,3.5261280398552084
run_idfeature,run_tracksingle,ssd,48,ssd,24,3.527568961278721
run_idfeature,run_tracksingle,ssd,48,tmpfs,12,3.5279856383641395
run_idfeature,run_tracksingle,ssd,48,ssd,12,3.5286453130669924
run_idfeature,run_tracksingle,ssd,48,tmpfs,48,3.544568851557948
run_idfeature,run_tracksingle,ssd,48,ssd,48,3.5697880612764887
run_idfeature,run_tracksingle,ssd,48,beegfs,12,3.637989405298863
run_idfeature,run_tracksingle,ssd,48,beegfs,24,3.6545822867780626
run_idfeature,run_tracksingle,ssd,48,beegfs,48,3.8597526904542425
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-ssd,12,0.41624775981015677
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-ssd,24,0.42443077026687703
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-tmpfs,6,0.4245652937558354
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-ssd,6,0.42567224252065217
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-ssd,12,0.4265664883672498
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-ssd,24,0.43474949882397007
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-tmpfs,6,0.43488402231292844
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-ssd,6,0.4359909710777452
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-ssd,12,0.45335097822273296
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-ssd,24,0.4615339886794532
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-tmpfs,6,0.4616685121684116
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-ssd,6,0.46277546093322836
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-tmpfs,12,0.6088133955143188
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-tmpfs,12,0.6191321240714119
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-tmpfs,12,0.645916613926895
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-ssd,12,0.6651695307521688
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-ssd,24,0.6733525412088891
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-tmpfs,6,0.6734870646978475
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-ssd,6,0.6745940134626642
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-tmpfs,12,0.8577351664563309
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-ssd,12,0.9172450778829133
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-ssd,24,0.9254280883396335
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-tmpfs,6,0.925562611828592
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-ssd,6,0.9266695605934088
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-tmpfs,12,1.1098107135870754
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-ssd,12,1.1277418005804007
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-ssd,24,1.135924811037121
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-tmpfs,6,1.1360593345260794
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-ssd,6,1.1371662832908962
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-tmpfs,12,1.3203074362845628
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-ssd,12,1.5100751097266643
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-ssd,24,1.5182581201833845
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-tmpfs,6,1.518392643672343
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-ssd,6,1.5194995924371597
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-tmpfs,12,1.7026407454308263
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-ssd,12,1.7665329702286372
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-ssd,24,1.7747159806853574
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-tmpfs,6,1.774850504174316
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-ssd,6,1.7759574529391327
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-tmpfs,12,1.9590986059327993
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-ssd,12,3.881383667287059
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-ssd,24,3.8895666777437796
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-tmpfs,6,3.8897012012327377
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-ssd,6,3.8908081499975546
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-tmpfs,12,4.073949302991221
run_idfeature,stage_out-run_idfeature,tmpfs,12,beegfs-tmpfs,24,5.85258544457721
run_idfeature,stage_out-run_idfeature,tmpfs,24,beegfs-tmpfs,24,5.862904173134303
run_idfeature,stage_out-run_idfeature,tmpfs,48,beegfs-tmpfs,24,5.889688662989786
run_idfeature,stage_out-run_idfeature,beegfs,12,beegfs-tmpfs,24,6.101507215519222
run_idfeature,stage_out-run_idfeature,beegfs,24,beegfs-tmpfs,24,6.353582762649967
run_idfeature,stage_out-run_idfeature,beegfs,48,beegfs-tmpfs,24,6.564079485347454
run_idfeature,stage_out-run_idfeature,ssd,12,beegfs-tmpfs,24,6.9464127944937175
run_idfeature,stage_out-run_idfeature,ssd,24,beegfs-tmpfs,24,7.2028706549956905
run_idfeature,stage_out-run_idfeature,ssd,48,beegfs-tmpfs,24,9.317721352054113
run_idfeature,stage_out-run_idfeature,tmpfs,12,ssd-ssd,6,16.382764122967185
run_idfeature,stage_out-run_idfeature,tmpfs,24,ssd-ssd,6,16.39308285152428
run_idfeature,stage_out-run_idfeature,tmpfs,48,ssd-ssd,6,16.419867341379764
run_idfeature,stage_out-run_idfeature,tmpfs,12,tmpfs-tmpfs,6,16.489456227679018
run_idfeature,stage_out-run_idfeature,tmpfs,24,tmpfs-tmpfs,6,16.499774956236113
run_idfeature,stage_out-run_idfeature,tmpfs,48,tmpfs-tmpfs,6,16.526559446091596
run_idfeature,stage_out-run_idfeature,beegfs,12,ssd-ssd,6,16.6316858939092
run_idfeature,stage_out-run_idfeature,beegfs,12,tmpfs-tmpfs,6,16.738377998621033
run_idfeature,stage_out-run_idfeature,beegfs,24,ssd-ssd,6,16.883761441039944
run_idfeature,stage_out-run_idfeature,beegfs,24,tmpfs-tmpfs,6,16.990453545751777
run_idfeature,stage_out-run_idfeature,beegfs,48,ssd-ssd,6,17.09425816373743
run_idfeature,stage_out-run_idfeature,beegfs,48,tmpfs-tmpfs,6,17.20095026844926
run_idfeature,stage_out-run_idfeature,tmpfs,12,tmpfs-tmpfs,12,17.388107139955174
run_idfeature,stage_out-run_idfeature,tmpfs,24,tmpfs-tmpfs,12,17.39842586851227
run_idfeature,stage_out-run_idfeature,tmpfs,48,tmpfs-tmpfs,12,17.425210358367753
run_idfeature,stage_out-run_idfeature,ssd,12,ssd-ssd,6,17.476591472883694
run_idfeature,stage_out-run_idfeature,tmpfs,12,ssd-ssd,12,17.514536912548017
run_idfeature,stage_out-run_idfeature,tmpfs,24,ssd-ssd,12,17.524855641105113
run_idfeature,stage_out-run_idfeature,tmpfs,48,ssd-ssd,12,17.551640130960596
run_idfeature,stage_out-run_idfeature,ssd,12,tmpfs-tmpfs,6,17.583283577595527
run_idfeature,stage_out-run_idfeature,beegfs,12,tmpfs-tmpfs,12,17.63702891089719
run_idfeature,stage_out-run_idfeature,ssd,24,ssd-ssd,6,17.733049333385665
run_idfeature,stage_out-run_idfeature,beegfs,12,ssd-ssd,12,17.763458683490033
run_idfeature,stage_out-run_idfeature,ssd,24,tmpfs-tmpfs,6,17.839741438097498
run_idfeature,stage_out-run_idfeature,beegfs,24,tmpfs-tmpfs,12,17.889104458027933
run_idfeature,stage_out-run_idfeature,beegfs,24,ssd-ssd,12,18.015534230620776
run_idfeature,stage_out-run_idfeature,beegfs,48,tmpfs-tmpfs,12,18.09960118072542
run_idfeature,stage_out-run_idfeature,beegfs,48,ssd-ssd,12,18.22603095331826
run_idfeature,stage_out-run_idfeature,ssd,12,tmpfs-tmpfs,12,18.481934489871684
run_idfeature,stage_out-run_idfeature,ssd,12,ssd-ssd,12,18.608364262464526
run_idfeature,stage_out-run_idfeature,tmpfs,12,ssd-ssd,24,18.676993878171764
run_idfeature,stage_out-run_idfeature,tmpfs,24,ssd-ssd,24,18.68731260672886
run_idfeature,stage_out-run_idfeature,tmpfs,48,ssd-ssd,24,18.714097096584343
run_idfeature,stage_out-run_idfeature,ssd,24,tmpfs-tmpfs,12,18.738392350373655
run_idfeature,stage_out-run_idfeature,tmpfs,12,tmpfs-tmpfs,24,18.77889960658886
run_idfeature,stage_out-run_idfeature,tmpfs,24,tmpfs-tmpfs,24,18.789218335145954
run_idfeature,stage_out-run_idfeature,tmpfs,48,tmpfs-tmpfs,24,18.816002825001437
run_idfeature,stage_out-run_idfeature,ssd,24,ssd-ssd,12,18.864822122966498
run_idfeature,stage_out-run_idfeature,beegfs,12,ssd-ssd,24,18.92591564911378
run_idfeature,stage_out-run_idfeature,beegfs,12,tmpfs-tmpfs,24,19.027821377530874
run_idfeature,stage_out-run_idfeature,beegfs,24,ssd-ssd,24,19.177991196244523
run_idfeature,stage_out-run_idfeature,beegfs,24,tmpfs-tmpfs,24,19.279896924661617
run_idfeature,stage_out-run_idfeature,beegfs,48,ssd-ssd,24,19.38848791894201
run_idfeature,stage_out-run_idfeature,beegfs,48,tmpfs-tmpfs,24,19.490393647359102
run_idfeature,stage_out-run_idfeature,ssd,12,ssd-ssd,24,19.770821228088273
run_idfeature,stage_out-run_idfeature,ssd,48,ssd-ssd,6,19.847900030444087
run_idfeature,stage_out-run_idfeature,ssd,12,tmpfs-tmpfs,24,19.872726956505367
run_idfeature,stage_out-run_idfeature,ssd,48,tmpfs-tmpfs,6,19.95459213515592
run_idfeature,stage_out-run_idfeature,ssd,24,ssd-ssd,24,20.027279088590245
run_idfeature,stage_out-run_idfeature,ssd,24,tmpfs-tmpfs,24,20.12918481700734
run_idfeature,stage_out-run_idfeature,ssd,48,tmpfs-tmpfs,12,20.853243047432077
run_idfeature,stage_out-run_idfeature,ssd,48,ssd-ssd,12,20.97967282002492
run_idfeature,stage_out-run_idfeature,ssd,48,ssd-ssd,24,22.142129785648667
run_idfeature,stage_out-run_idfeature,ssd,48,tmpfs-tmpfs,24,22.24403551406576
run_mapfeature,run_speed,tmpfs,12,tmpfs,12,0.06697757060375696
run_mapfeature,run_speed,tmpfs,12,ssd,12,0.07323603434443993
run_mapfeature,run_speed,tmpfs,12,ssd,24,0.07480202740321817
run_mapfeature,run_speed,tmpfs,24,tmpfs,12,0.07645149342998916
run_mapfeature,run_speed,tmpfs,24,ssd,12,0.08270995717067212
run_mapfeature,run_speed,tmpfs,12,tmpfs,24,0.08385903395098199
run_mapfeature,run_speed,tmpfs,24,ssd,24,0.08427595022945038
run_mapfeature,run_speed,tmpfs,24,tmpfs,24,0.09333295677721418
run_mapfeature,run_speed,tmpfs,12,tmpfs,48,0.0937463085976874
run_mapfeature,run_speed,tmpfs,24,tmpfs,48,0.10322023142391962
run_mapfeature,run_speed,tmpfs,48,tmpfs,12,0.10426779767859662
run_mapfeature,run_speed,tmpfs,48,ssd,12,0.11052626141927957
run_mapfeature,run_speed,tmpfs,48,ssd,24,0.11209225447805782
run_mapfeature,run_speed,tmpfs,48,tmpfs,24,0.12114926102582163
run_mapfeature,run_speed,tmpfs,48,tmpfs,48,0.13103653567252704
run_mapfeature,run_speed,tmpfs,12,ssd,48,0.1342905267042694
run_mapfeature,run_speed,tmpfs,24,ssd,48,0.14376444953050158
run_mapfeature,run_speed,tmpfs,48,ssd,48,0.17158075377910903
run_mapfeature,run_speed,tmpfs,12,beegfs,12,0.25581372738076164
run_mapfeature,run_speed,tmpfs,24,beegfs,12,0.26528765020699385
run_mapfeature,run_speed,tmpfs,12,beegfs,24,0.2871957785712096
run_mapfeature,run_speed,beegfs,12,tmpfs,12,0.2911954597529862
run_mapfeature,run_speed,tmpfs,48,beegfs,12,0.2931039544556013
run_mapfeature,run_speed,tmpfs,24,beegfs,24,0.29666970139744175
run_mapfeature,run_speed,beegfs,12,ssd,12,0.29745392349366917
run_mapfeature,run_speed,beegfs,12,ssd,24,0.2990199165524474
run_mapfeature,run_speed,beegfs,12,tmpfs,24,0.30807692310021123
run_mapfeature,run_speed,beegfs,12,tmpfs,48,0.31796419774691664
run_mapfeature,run_speed,tmpfs,48,beegfs,24,0.32448600564604924
run_mapfeature,run_speed,beegfs,12,ssd,48,0.35850841585349863
run_mapfeature,run_speed,beegfs,12,beegfs,12,0.4800316165299909
run_mapfeature,run_speed,beegfs,12,beegfs,24,0.5114136677204388
run_mapfeature,run_speed,beegfs,24,tmpfs,12,0.5410636216637068
run_mapfeature,run_speed,beegfs,24,ssd,12,0.5473220854043898
run_mapfeature,run_speed,beegfs,24,ssd,24,0.548888078463168
run_mapfeature,run_speed,tmpfs,12,beegfs,48,0.5511007201369584
run_mapfeature,run_speed,beegfs,24,tmpfs,24,0.5579450850109319
run_mapfeature,run_speed,tmpfs,24,beegfs,48,0.5605746429631906
run_mapfeature,run_speed,beegfs,24,tmpfs,48,0.5678323596576373
run_mapfeature,run_speed,tmpfs,48,beegfs,48,0.5883909472117981
run_mapfeature,run_speed,beegfs,24,ssd,48,0.6083765777642193
run_mapfeature,run_speed,beegfs,24,beegfs,12,0.7298997784407115
run_mapfeature,run_speed,beegfs,24,beegfs,24,0.7612818296311594
run_mapfeature,run_speed,beegfs,12,beegfs,48,0.7753186092861877
run_mapfeature,run_speed,beegfs,48,tmpfs,12,0.8982078278397094
run_mapfeature,run_speed,beegfs,48,ssd,12,0.9044662915803924
run_mapfeature,run_speed,beegfs,48,ssd,24,0.9060322846391706
run_mapfeature,run_speed,beegfs,48,tmpfs,24,0.9150892911869345
run_mapfeature,run_speed,beegfs,48,tmpfs,48,0.92497656583364
run_mapfeature,run_speed,beegfs,48,ssd,48,0.9655207839402219
run_mapfeature,run_speed,beegfs,24,beegfs,48,1.0251867711969083
