nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region,leaf_region
5,198.514326591837,23.39185363845511,0.0,0.0881974768977294,16.27145389751409,11.69767003597797,0.3068017261056392,116.82105554416648,29.391062115692428,0.5462321570275642,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),ssd,beegfs,beegfs,tmpfs,ssd,23.391854,16.248066,0.023388,116.821056,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.056307,0.15854,0.08337,0.546232,11.694843,0.002827,16.248066,0.023388,0.215496,0.091305,23.480051,146.75835,0.05892607450973241,0.08351163004011432,0.8575622924688169,21,2,2
5,198.56002408572596,23.39185363845511,0.0,0.0877382858514435,16.27145389751409,11.69767003597797,0.3389057665931555,116.82105554416648,29.391062115692428,0.5602848014752922,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),ssd,beegfs,beegfs,ssd,tmpfs,23.391854,16.248066,0.023388,116.821056,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.087738,0.213704,0.125202,0.560285,0.055689,0.163955,0.027468,0.151693,11.694843,0.002827,16.46177,0.14859,0.0,0.0,23.479592,146.772403,0.058912512998838124,0.08365409944163076,0.8574333921640483,21,2,2
5,198.63863545918824,23.39185363845511,0.0,0.0881974768977294,16.27145389751409,11.69767003597797,0.825649364757383,116.82105554416648,29.391062115692428,0.1516933857270378,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),ssd,beegfs,beegfs,tmpfs,beegfs,23.391854,16.248066,0.023388,116.821056,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.0,0.731962,0.093687,0.0,12.426805,0.096514,16.248066,0.023388,0.0,0.0,23.480051,146.363811,0.06304573614820741,0.08191484985982503,0.8550394116802862,21,2,2
5,198.87481276669524,23.39185363845511,0.0,0.0556888319910282,16.27145389751409,11.69767003597797,1.0943353171710826,116.82105554416648,29.391062115692428,0.1516933857270377,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),ssd,beegfs,beegfs,beegfs,tmpfs,23.391854,16.248066,0.023388,116.821056,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.0,0.820092,0.274244,0.0,0.055689,0.163955,0.027468,0.151693,12.514935000000001,0.277071,16.248066,0.023388,0.0,0.0,23.447543,146.363811,0.06432190090862105,0.08181757042853058,0.8538605348642558,21,2,2
5,203.66215655628832,0.0,0.009087516656035,0.0,167.43434577613726,11.69767003597797,1.0943353171710826,23.39185363845511,0.034864271890876,0.0,read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_individuals_merge(30)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(12)->read_frequency(2)->write_frequency(2),beegfs,ssd,beegfs,beegfs,beegfs,0.0,167.420868,0.013478,23.391854,0.009088,0.089313,0.014326,0.034864,0.0,11.694843,0.002827,0.0,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,179.935803,0.290549,0.0,0.0,0.0,0.0,0.009088,23.426717999999997,0.8849280349743719,0.0,0.11507197211438087,21,2,2
5,203.81135802439303,0.0,0.0,0.0877382858514435,167.43434577613726,11.69767003597797,0.3389057665931555,0.0,23.69241335835795,0.5602848014752922,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),beegfs,beegfs,beegfs,ssd,ssd,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.009088,0.0,11.694843,0.002827,23.692413,0.087738,0.213704,0.125202,0.560285,0.056307,0.15854,0.08337,0.546232,179.115711,0.016305,0.213704,0.125202,0.0,0.0,0.087738,24.252698,0.878910860201225,0.0016628415770598842,0.11942629810202586,21,2,2
5,204.29810162255728,0.0,0.0,0.0877382858514435,167.43434577613726,11.69767003597797,0.825649364757383,0.0,23.69241335835795,0.5602848014752922,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_frequency(16)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),beegfs,beegfs,beegfs,ssd,beegfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.009088,0.0,11.694843,0.002827,23.692413,0.087738,0.213704,0.125202,0.560285,0.0,0.731962,0.093687,0.0,179.84767300000001,0.109992,0.0,0.0,0.0,0.0,0.087738,24.252698,0.8808582339765089,0.0,0.11914176297618796,21,2,2
5,204.5213041372402,0.0,0.0,0.0563074925683821,167.43434577613726,11.69767003597797,1.0943353171710826,0.0,23.69241335835795,0.5462321570275642,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_mutation_overlap(3)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),beegfs,beegfs,beegfs,beegfs,ssd,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.009088,0.0,11.694843,0.002827,23.692413,0.0,0.820092,0.274244,0.0,0.056307,0.15854,0.08337,0.546232,179.935803,0.290549,0.0,0.0,0.0,0.0,0.056307,24.238644999999998,0.8812106531408659,0.0,0.11878934618809787,21,2,2
5,206.94396558664127,0.0,0.0094799123338133,0.0,167.43434577613726,11.69767003597797,1.0943353171710826,26.696164290978952,0.0119702540421928,0.0,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(12)->read_frequency(2)->write_frequency(2),beegfs,tmpfs,beegfs,beegfs,beegfs,0.0,167.420868,0.013478,26.696164,0.00948,0.090208,0.00188,0.01197,0.0,11.694843,0.002827,0.0,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,179.935803,0.290549,0.0,0.0,0.0,0.0,0.00948,26.708134,0.8708944543954036,0.0,0.12910554760203435,21,2,2
5,209.06977051653809,0.0,0.0,0.0881974768977294,167.43434577613726,11.69767003597797,0.3068017261056392,0.0,29.391062115692428,0.1516933857270378,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),beegfs,beegfs,beegfs,tmpfs,tmpfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.055689,0.163955,0.027468,0.151693,179.115711,0.016305,0.0,0.0,0.215496,0.091305,0.088197,29.542755000000003,0.8568049582559294,0.0014674574867614809,0.14172757700356284,21,2,2
10,209.34856043281044,0.0,29.391062115692428,0.0,128.8588258326715,1.456958940773997,0.6285088655153603,23.39185363845511,25.621351039702056,0.0,read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),beegfs,ssd,tmpfs,beegfs,beegfs,0.0,128.850192,0.008634,23.391854,0.009088,0.053225,0.010549,0.034864,29.391062,1.456127,0.000832,25.621351,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,129.323834,0.163501,0.0,0.0,1.456127,0.000832,29.391062,49.013205,0.6185250795720557,0.006959488983291089,0.37451543415395566,8,7,8
5,209.46430928783855,0.0,0.0,0.0881974768977294,167.43434577613726,11.69767003597797,0.3068017261056392,0.0,29.391062115692428,0.5462321570275642,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),beegfs,beegfs,beegfs,tmpfs,ssd,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.056307,0.15854,0.08337,0.546232,179.115711,0.016305,0.0,0.0,0.215496,0.091305,0.088197,29.937294,0.8551911139851619,0.001464693441298409,0.1433441864252868,21,2,2
5,209.51000678172753,0.0,0.0,0.0877382858514435,167.43434577613726,11.69767003597797,0.3389057665931555,0.0,29.391062115692428,0.5602848014752922,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),beegfs,beegfs,beegfs,ssd,tmpfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.087738,0.213704,0.125202,0.560285,0.055689,0.163955,0.027468,0.151693,179.115711,0.016305,0.213704,0.125202,0.0,0.0,0.087738,29.951347000000002,0.8550045830823876,0.0016176124721005746,0.14337780548733067,21,2,2
5,209.5886181551898,0.0,0.0,0.0881974768977294,167.43434577613726,11.69767003597797,0.825649364757383,0.0,29.391062115692428,0.1516933857270378,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),beegfs,beegfs,beegfs,tmpfs,beegfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.0,0.731962,0.093687,0.0,179.84767300000001,0.109992,0.0,0.0,0.0,0.0,0.088197,29.542755000000003,0.8586232715497442,0.0,0.14137672293855022,21,2,2
5,209.8247954626968,0.0,0.0,0.0556888319910282,167.43434577613726,11.69767003597797,1.0943353171710826,0.0,29.391062115692428,0.1516933857270377,read_individuals(60)->write_individuals(60)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),beegfs,beegfs,beegfs,beegfs,tmpfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.00948,0.0,11.694843,0.002827,29.391062,0.0,0.820092,0.274244,0.0,0.055689,0.163955,0.027468,0.151693,179.935803,0.290549,0.0,0.0,0.0,0.0,0.055689,29.542755000000003,0.8589373415213944,0.0,0.14106266103932388,21,2,2
10,210.8606943251408,28.103607641140066,23.69241335835795,0.0,15.220154816477011,1.09330386748536,0.6285088655153603,25.330669434225655,116.7920363419394,0.0,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),tmpfs,beegfs,ssd,beegfs,beegfs,28.103608,15.21961,0.000545,25.330669,0.0,0.20992,0.003812,0.0,23.692413,1.088204,0.0051,116.792036,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,0.473642,0.154867,1.088204,0.0051,15.21961,0.000545,51.796020999999996,142.122705,0.002980683536168458,0.07736604990423235,0.9196532650176248,10,5,5
10,211.29033729254573,23.39185363845511,29.391062115692428,0.0,13.97954714824028,1.456958940773997,0.6285088655153603,116.82105554416648,25.621351039702056,0.0,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),ssd,beegfs,tmpfs,beegfs,beegfs,23.391854,13.964624,0.014924,116.821056,0.0,0.20992,0.003812,0.0,29.391062,1.456127,0.000832,25.621351,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,0.473642,0.154867,13.964624,0.014924,1.456127,0.000832,52.782916,142.442407,0.002974622540972065,0.07305827231761688,0.923967113222487,8,7,8
10,212.65287108533428,0.0,29.391062115692428,0.0,128.8588258326715,1.456958940773997,0.6285088655153603,26.696164290978952,25.621351039702056,0.0,read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),beegfs,tmpfs,tmpfs,beegfs,beegfs,0.0,128.850192,0.008634,26.696164,0.00948,0.079997,0.001721,0.01197,29.391062,1.456127,0.000832,25.621351,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,129.323834,0.163501,0.0,0.0,1.456127,0.000832,29.391062,52.317515,0.6089141159445628,0.006851348832319965,0.38423453482182823,8,7,8
5,214.26501349285672,23.39185363845511,29.391062115692428,0.0,16.27145389751409,1.6739019401554494,1.0943353171710826,116.82105554416648,25.621351039702056,0.0,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),ssd,beegfs,tmpfs,beegfs,beegfs,23.391854,16.248066,0.023388,116.821056,0.0,0.377584,0.005744,0.0,29.391062,1.672991,0.000911,25.621351,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,0.820092,0.274244,16.248066,0.023388,1.672991,0.000911,52.782916,142.442407,0.0051073947265612655,0.08375308552461455,0.9111395267828344,8,7,8
5,214.38466091448063,28.103607641140066,23.69241335835795,0.0,17.648881072227834,1.7227177494186876,1.0943353171710826,25.330669434225655,116.7920363419394,0.0,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),tmpfs,beegfs,ssd,beegfs,beegfs,28.103608,17.648091,0.00079,25.330669,0.0,0.377584,0.005744,0.0,23.692413,1.715745,0.006972,116.792036,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,0.820092,0.274244,1.715745,0.006972,17.648091,0.00079,51.796020999999996,142.122705,0.005104544305231484,0.09035906728293103,0.9045363841462262,10,5,5
5,225.2149961888583,0.0,29.391062115692428,0.0,167.43434577613726,1.6739019401554494,1.0943353171710826,0.0,25.621351039702056,0.0,read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),beegfs,beegfs,tmpfs,beegfs,beegfs,0.0,167.420868,0.013478,0.0,0.0,0.377584,0.005744,0.0,29.391062,1.672991,0.000911,25.621351,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,168.24096,0.287722,0.0,0.0,1.672991,0.000911,29.391062,25.621351,0.7483013336229012,0.007432462439562908,0.2442662075391643,8,7,8
5,227.2122991795042,0.0,0.009087516656035,0.0877382858514435,167.43434577613726,11.69767003597797,0.3389057665931555,23.39185363845511,23.69241335835795,0.5602848014752922,read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_individuals_merge(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),beegfs,ssd,beegfs,ssd,ssd,0.0,167.420868,0.013478,23.391854,0.009088,0.089313,0.014326,0.374728,0.0,11.694843,0.002827,23.692413,0.087738,0.213704,0.125202,0.560285,0.056307,0.15854,0.08337,0.546232,179.115711,0.016305,0.213704,0.125202,0.0,0.0,0.096826,47.644552,0.788390490509846,0.0014915829874695874,0.2101179301138216,21,2,2
5,227.69904277766844,0.0,0.009087516656035,0.0877382858514435,167.43434577613726,11.69767003597797,0.825649364757383,23.39185363845511,23.69241335835795,0.5602848014752922,read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_individuals_merge(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_frequency(16)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),beegfs,ssd,beegfs,ssd,beegfs,0.0,167.420868,0.013478,23.391854,0.009088,0.089313,0.014326,0.374728,0.0,11.694843,0.002827,23.692413,0.087738,0.213704,0.125202,0.560285,0.0,0.731962,0.093687,0.0,179.84767300000001,0.109992,0.0,0.0,0.0,0.0,0.096826,47.644552,0.7903312319837673,0.0,0.20966876899265569,21,2,2
5,227.9222452923513,0.0,0.009087516656035,0.0563074925683821,167.43434577613726,11.69767003597797,1.0943353171710826,23.39185363845511,23.69241335835795,0.5462321570275642,read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_individuals_merge(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(3)->stage_in_mutation_overlap(3)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),beegfs,ssd,beegfs,beegfs,ssd,0.0,167.420868,0.013478,23.391854,0.009088,0.089313,0.014326,0.374728,0.0,11.694843,0.002827,23.692413,0.0,0.820092,0.274244,0.0,0.056307,0.15854,0.08337,0.546232,179.935803,0.290549,0.0,0.0,0.0,0.0,0.06539500000000001,47.630499,0.7907361204204814,0.0,0.20926388268429535,21,2,2
5,235.7754147198508,0.0,0.0094799123338133,0.0881974768977294,167.43434577613726,11.69767003597797,0.3068017261056392,26.696164290978952,29.391062115692428,0.1516933857270378,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),beegfs,tmpfs,beegfs,tmpfs,tmpfs,0.0,167.420868,0.013478,26.696164,0.00948,0.090208,0.00188,0.374743,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.055689,0.163955,0.027468,0.151693,179.115711,0.016305,0.0,0.0,0.215496,0.091305,0.097677,56.238919,0.7597569755644139,0.0013012425420374756,0.23894177459909935,21,2,2
5,236.29426235850255,0.0,0.0094799123338133,0.0881974768977294,167.43434577613726,11.69767003597797,0.825649364757383,26.696164290978952,29.391062115692428,0.1516933857270378,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),beegfs,tmpfs,beegfs,tmpfs,beegfs,0.0,167.420868,0.013478,26.696164,0.00948,0.090208,0.00188,0.374743,0.0,11.694843,0.002827,29.391062,0.088197,0.215496,0.091305,0.151693,0.0,0.731962,0.093687,0.0,179.84767300000001,0.109992,0.0,0.0,0.0,0.0,0.097677,56.238919,0.7615828806159071,0.0,0.23841711363489063,21,2,2
2,236.45916009032103,28.103607641140066,23.69241335835795,0.0,39.61490739093403,1.463256472872681,1.462269450851291,25.330669434225655,116.7920363419394,0.0,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),tmpfs,beegfs,ssd,beegfs,beegfs,28.103608,39.613014,0.001893,25.330669,0.0,0.48037,0.008748,0.0,23.692413,1.448282,0.014974,116.792036,0.0,1.052539,0.409731,0.0,0.0,0.915467,0.14291,0.0,1.052539,0.409731,1.448282,0.014974,39.613014,0.001893,51.796020999999996,142.122705,0.006184027717266043,0.17372202026053496,0.8200939474111616,4,7,7
5,236.53043966600956,0.0,0.0094799123338133,0.0556888319910282,167.43434577613726,11.69767003597797,1.0943353171710826,26.696164290978952,29.391062115692428,0.1516933857270377,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),beegfs,tmpfs,beegfs,beegfs,tmpfs,0.0,167.420868,0.013478,26.696164,0.00948,0.090208,0.00188,0.374743,0.0,11.694843,0.002827,29.391062,0.0,0.820092,0.274244,0.0,0.055689,0.163955,0.027468,0.151693,179.935803,0.290549,0.0,0.0,0.0,0.0,0.065169,56.238919,0.7619583857979804,0.0,0.23804161561405537,21,2,2
5,248.60684982731337,0.0,29.391062115692428,0.0,167.43434577613726,1.6739019401554494,1.0943353171710826,23.39185363845511,25.621351039702056,0.0,read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),beegfs,ssd,tmpfs,beegfs,beegfs,0.0,167.420868,0.013478,23.391854,0.009088,0.089313,0.014326,0.034864,29.391062,1.672991,0.000911,25.621351,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,168.24096,0.287722,0.0,0.0,1.672991,0.000911,29.391062,49.013205,0.6778923513855803,0.006733129039536581,0.3153745242919117,8,7,8
5,251.9111604798372,0.0,29.391062115692428,0.0,167.43434577613726,1.6739019401554494,1.0943353171710826,26.696164290978952,25.621351039702056,0.0,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),beegfs,tmpfs,tmpfs,beegfs,beegfs,0.0,167.420868,0.013478,26.696164,0.00948,0.090208,0.00188,0.01197,29.391062,1.672991,0.000911,25.621351,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,168.24096,0.287722,0.0,0.0,1.672991,0.000911,29.391062,52.317515,0.6690004590467054,0.00664481080080599,0.3243547322173508,8,7,8
2,252.91698772249543,23.39185363845511,0.0,0.0,97.57071329218482,13.671095796837731,1.462269450851291,116.82105554416648,0.0,0.0,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),ssd,beegfs,beegfs,beegfs,beegfs,23.391854,97.499698,0.071016,116.821056,0.0,0.48037,0.008748,0.0,0.0,13.666797,0.004299,0.0,0.0,1.052539,0.409731,0.0,0.0,0.915467,0.14291,0.0,14.719336,0.41403,97.499698,0.071016,0.0,0.0,23.391854,116.821056,0.05983530855825514,0.38578157552254166,0.5543831249241482,18,3,3
10,261.17933782909057,23.39185363845511,0.0,0.0,13.97954714824028,6.020583935335569,0.6285088655153603,217.12397996965336,0.034864271890876,0.0,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->read_sifting(1)->write_sifting(1)->stage_out_individuals_merge(12)->read_frequency(1)->write_frequency(1),ssd,ssd,beegfs,beegfs,beegfs,23.391854,13.964624,0.014924,217.12398,0.0,0.053225,0.010549,0.034864,0.0,6.01874,0.001843,0.0,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,6.492382,0.15671000000000002,13.964624,0.014924,0.0,0.0,23.391854,217.158844,0.025457955653256842,0.0535247087928059,0.9210173362083091,21,2,2
10,267.557686908985,28.103607641140066,0.0,0.0,15.220154816477011,6.020583935335569,0.6285088655153603,217.5728613964748,0.0119702540421928,0.0,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->read_sifting(1)->write_sifting(1)->stage_out_individuals_merge(12)->read_frequency(1)->write_frequency(1),tmpfs,tmpfs,beegfs,beegfs,beegfs,28.103608,15.21961,0.000545,217.572861,0.0,0.079997,0.001721,0.01197,0.0,6.01874,0.001843,0.0,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,6.492382,0.15671000000000002,0.0,0.0,15.21961,0.000545,28.103608,217.58483099999998,0.024851059510997323,0.05688550822752993,0.9182634288641268,24,4,4
5,269.6141571306625,23.39185363845511,0.0,0.0,16.27145389751409,11.69767003597797,1.0943353171710826,217.12397996965336,0.034864271890876,0.0,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(3)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(12)->read_frequency(2)->write_frequency(2),ssd,ssd,beegfs,beegfs,beegfs,23.391854,16.248066,0.023388,217.12398,0.0,0.089313,0.014326,0.034864,0.0,11.694843,0.002827,0.0,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,12.514935000000001,0.277071,16.248066,0.023388,0.0,0.0,23.391854,217.158844,0.04744560202675334,0.060350888741032775,0.8922035124565865,21,2,2
10,271.06508826596956,0.0,23.69241335835795,0.0,128.8588258326715,1.09330386748536,0.6285088655153603,0.0,116.7920363419394,0.0,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),beegfs,beegfs,ssd,beegfs,beegfs,0.0,128.850192,0.008634,0.0,0.0,0.20992,0.003812,0.0,23.692413,1.088204,0.0051,116.792036,0.0,0.473642,0.154867,0.0,0.0,0.475353,0.056626,0.0,129.323834,0.163501,1.088204,0.0051,0.0,0.0,23.692413,116.792036,0.47769831160605347,0.004033363377755397,0.5182683240349855,8,7,8
5,276.1293257170339,28.103607641140066,0.0,0.0,17.648881072227834,11.69767003597797,1.0943353171710826,217.5728613964748,0.0119702540421928,0.0,stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(3)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(12)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,beegfs,beegfs,beegfs,28.103608,17.648091,0.00079,217.572861,0.0,0.090208,0.00188,0.01197,0.0,11.694843,0.002827,0.0,0.0,0.820092,0.274244,0.0,0.0,0.731962,0.093687,0.0,12.514935000000001,0.277071,0.0,0.0,17.648091,0.00079,28.103608,217.58483099999998,0.04632614071968828,0.06391527214348029,0.8897585881615869,24,4,4
2,276.2610990330613,23.39185363845511,0.0,0.0877382858514435,97.57071329218482,13.671095796837731,0.4659443157324714,116.82105554416648,23.69241335835795,0.5602848014752922,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(3)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),ssd,beegfs,beegfs,ssd,ssd,23.391854,97.499698,0.071016,116.821056,0.0,0.48037,0.008748,0.009088,0.0,13.666797,0.004299,23.692413,0.087738,0.278746,0.187199,0.560285,0.056307,0.218486,0.120425,0.546232,13.666797,0.004299,97.778444,0.258215,0.0,0.0,23.479592,141.07375399999998,0.0494861420875035,0.3548695757134709,0.5956442893188757,18,3,3
