region,nodes,total,run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,regret_vs_global_best
0,8,1.9363381734801268,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,0.0
0,8,1.9369321371393904,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,0.0005939636592635633
0,8,1.938911850464809,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,0.0025736769846822494
0,8,1.942590843587515,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,0.00625267010738817
0,8,1.9431848072467788,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,0.006846633766651955
0,8,1.950286375897989,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,0.013948202417862099
0,8,1.9525924121849692,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,0.016254238704842328
0,8,1.9531863758442327,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,0.01684820236410589
0,8,1.9562982929256445,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,0.019960119445517677
0,8,1.956539046005377,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,0.02020087252525027
0,8,1.966540614602831,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,0.030202441122704204
0,8,1.967892390896666,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,0.031554217416539077
0,8,1.968528193673029,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,0.03219002019290218
0,8,1.9957494365351809,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,0.059411263055054064
0,8,1.9975087341048856,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,0.061170560624758785
0,8,1.997952120575314,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,0.06161394709518708
1,8,2.0229684703844697,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.08663029690434287
1,8,2.0266474635071754,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.09030929002704857
1,8,2.027241427166439,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.09090325368631236
1,8,2.0277618605179177,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.09142368703779091
1,8,2.032034817299887,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.0956966438197604
0,8,2.0374032641848507,beegfs,beegfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,0.10106509070472391
1,8,2.040354912845305,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.10401673936517808
1,8,2.0403778690763077,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.10403969559618087
1,8,2.0405956659250375,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,0.10425749244491067
1,8,2.0440568621990134,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.10771868871888657
1,8,2.0446508258582767,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.10831265237814991
1,8,2.0451483029787525,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.10881012949862567
1,8,2.0451712592097557,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.10883308572962891
1,8,2.049444215991725,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.11310604251159839
1,8,2.050821257254422,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.11448308377429539
1,8,2.051949010816326,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.11561083733619926
1,8,2.0550942140363917,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,0.11875604055626487
1,8,2.0577643115371425,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.12142613805701563
1,8,2.0580050646168755,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,0.12166689113674867
1,8,2.0585750083739187,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.12223683489379189
1,8,2.0591689720331825,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.12283079855305568
1,8,2.0625577016705905,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.12621952819046367
1,8,2.06396236216663,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.12762418868650327
1,8,2.0682076997152574,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,0.1318695262351306
1,8,2.06823065594626,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.1318924824661334
1,8,2.069358409508164,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.13302023602803725
1,8,2.0725036127282297,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,0.13616543924810287
1,8,2.072523210791781,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,0.136185037311654
1,8,2.0759844070657567,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.1396462335856299
1,8,2.07657837072502,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.14024019724489323
1,8,2.0798060564548413,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,0.14346788297471447
1,8,2.0800911362348686,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.1437529627547418
1,8,2.0813717608584685,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.1450335873783417
1,8,2.085617098407095,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,0.14927892492696815
1,8,2.087021758903135,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.1506835854230082
1,8,2.0899326094836184,beegfs,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,0.15359443600349154
1,8,2.090765028566821,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.1544268550866943
1,8,2.095558418700269,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.15922024522014233
1,8,2.0972154551466793,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,0.16087728166655246
1,8,2.097500534926706,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.16116236144657936
1,8,2.104431157594973,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.1680929841148462
1,8,2.1053926835440193,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.1690545100638925
1,8,2.1081744272586587,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.17183625377853184
1,8,2.111381698489686,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,0.175043525009559
1,8,2.112018681101612,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.17568050762148513
1,8,2.112967817392107,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.17662964391198033
1,8,2.1168569459797677,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.18051877249964088
1,8,2.1186178154367736,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.1822796419566468
1,8,2.1197455689986775,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.18340739551855068
1,8,2.1205359391024734,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.18419776562234658
1,8,2.121129902761737,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.18479172928161036
1,8,2.121650336113216,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.18531216263308936
1,8,2.1228020822358573,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.1864639087557305
1,8,2.124315747475964,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.18797757399583714
1,8,2.1245143388625047,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.1881761653823779
1,8,2.1259232928951857,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.18958511941505884
1,8,2.1279947405986697,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.19165656711854284
1,8,2.1281933319852104,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.1918551585050836
1,8,2.1285887042579335,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.19225053077780663
1,8,2.1287872956444738,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.19244912216434695
1,8,2.128791097181523,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,0.1924529237013961
1,8,2.1293077289959523,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.1929695555158255
1,8,2.12942807979345,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.19308990631332312
1,8,2.1335806857779223,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,0.19724251229779544
1,8,2.134243388440603,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.19790521496047608
1,8,2.1344841415203355,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,0.19814596804020868
1,8,2.136027214128611,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.19968904064848436
1,8,2.1371549676905155,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.20081679421038867
1,8,2.139036778574051,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.20269860509392412
1,8,2.141702189936799,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.20536401645667235
1,8,2.1419007813233395,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.20556260784321267
1,8,2.1419429430165313,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,0.2056047695364045
1,8,2.142141534403072,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,0.20580336092294527
1,8,2.1433092433564287,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,0.20697106987630187
1,8,2.1447097328497207,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.20837155936959384
1,8,2.1458374864116245,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.2094993129314977
1,8,2.1466941714567875,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,0.2103559979766607
1,8,2.14898268963169,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,0.21264451615156332
1,8,2.150592089019489,beegfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,tmpfs,beegfs,0.21425391553936235
1,8,2.1521685343459165,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,0.21583036086578966
1,8,2.1524634839692167,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.2161253104890899
1,8,2.1530574476284805,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.21671927414835368
1,8,2.1532962879078203,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.21695811442769353
1,8,2.153494879294361,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.2171567058142343
1,8,2.156441491127886,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,0.22010331764775914
1,8,2.1578508377619285,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.22151266428180172
1,8,2.159922285465413,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.22358411198528616
1,8,2.1601208768519538,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.22378270337182693
1,8,2.1605162491246763,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.2241780756445495
1,8,2.160714840511217,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.22437666703109027
1,8,2.1607186420482662,beegfs,ssd,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,0.22438046856813942
1,8,2.162096175310556,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,0.22575800183042904
1,8,2.165508230644665,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.2291700571645383
1,8,2.166411686387079,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,0.230073512906952
1,8,2.1680014877113267,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,tmpfs,beegfs,0.2316633142311999
1,8,2.1695549768067517,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,0.23321680332662487
1,8,2.1731892417263707,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.2368510682462439
1,8,2.1736945320501393,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,0.23735635857001247
1,8,2.173870487883274,beegfs,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,0.23753231440314737
1,8,2.173979611830167,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.23764143835004026
1,8,2.1740690792698154,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,0.23773090578968858
1,8,2.1809102344984335,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.24457206101830664
1,8,2.181153333546335,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,0.2448151600662083
1,8,2.181351924932876,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,0.24501375145274906
1,8,2.1816370047129032,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,0.2452988312327764
1,8,2.184653504162119,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.2483153306819923
1,8,2.1883690359946293,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,0.25203086251450246
1,8,2.189446894295567,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.25310872081544034
1,8,2.1905986404182087,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.2542604669380819
1,8,2.1921123056583154,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.25577413217818856
1,8,2.1923108970448557,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.2559727235647289
1,8,2.1971042871783037,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.2607661136981769
1,8,2.1992811591393178,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.26294298565919094
1,8,2.2052701740849834,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,0.26893200060485656
1,8,2.20590715669691,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.26956898321678313
1,8,2.2069385520220544,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,0.27060037854192753
1,8,2.212506291032072,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.27616811755194526
1,8,2.212728975581179,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,0.2763908021010524
1,8,2.2135645495796465,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,0.2772263760995197
1,8,2.2136340445939755,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.2772958711138487
1,8,2.219965092528268,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.2836269190481411
1,8,2.221092846090172,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.2847546726100454
1,8,2.2212914374767125,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.2849532639965857
0,8,2.232158638090916,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,0.29582046461078937
0,8,2.23275260175018,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,0.29641442827005315
0,8,2.2337949841541205,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,0.29745681067399365
0,8,2.2347323150755987,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,0.29839414159547184
1,8,2.2371977189517267,beegfs,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,0.3008595454715999
0,8,2.237473977276826,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,0.30113580379669935
0,8,2.237545991883628,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,0.3012078184035012
0,8,2.2380679409360895,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,0.3017297674559627
0,8,2.238411308198305,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,0.302073134718178
0,8,2.239005271857568,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,0.3026670983774413
0,8,2.2395257052090467,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,0.3031875317289199
0,8,2.2424809673069173,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,0.30614279382679044
0,8,2.243074930966181,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,0.3067367574860542
0,8,2.243798661991016,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,0.30746048851088936
1,8,2.244480564614787,beegfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,tmpfs,beegfs,0.30814239113466035
1,8,2.244656520447923,beegfs,beegfs,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,0.30831834696779614
0,8,2.2450546442915997,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,0.3087164708114729
0,8,2.2461068405087783,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,0.30976866702865147
0,8,2.2484128767957587,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,0.3120747033156319
0,8,2.248733637414306,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,0.31239546393417905
0,8,2.249006840455022,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,0.31266866697489526
0,8,2.249327601073569,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,0.3129894275934424
0,8,2.2511814266149552,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,0.3148432531348284
0,8,2.251422179694688,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,0.315084006214561
1,8,2.251939366110983,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,0.3156011926308562
0,8,2.252118757536434,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,0.31578058405630705
0,8,2.2523595106161665,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,0.31602133713603964
0,8,2.25380023058847,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,0.3174620571083433
0,8,2.254955390575466,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,0.3186172170953392
0,8,2.2564291697247794,beegfs,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,0.32009099624465254
0,8,2.256912147669882,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,0.3205739741897551
0,8,2.2569351039008847,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,0.3205969304207579
0,8,2.2587352060117594,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,0.32239703253163254
0,8,2.259329169671023,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,0.32299099619089633
0,8,2.260605388620133,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,0.3242672151400061
0,8,2.261208060682854,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,0.32486988720272736
0,8,2.2623610792136204,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,0.3260229057334936
0,8,2.262441086752435,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,0.3261029132723081
0,8,2.2625851019455516,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,0.3262469284654248
0,8,2.2626818398321675,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,0.3263436663520407
0,8,2.262775524585977,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,0.32643735110585004
0,8,2.2637128555074555,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,0.32737468202732867
0,8,2.2643486582838186,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,0.32801048480369177
0,8,2.266858058727521,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,0.3305198852473943
1,8,2.2670777173216687,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.3307395438415419
0,8,2.269142048417266,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,0.33280387493713937
0,8,2.2694015221435695,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,0.33306334866344267
0,8,2.2699954858028333,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,0.33365731232270646
0,8,2.270927717836134,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,0.3345895443560072
0,8,2.271209629280308,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,0.3348714558001813
0,8,2.2726834084296215,beegfs,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,0.33634523494949464
0,8,2.2729074311615527,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,0.33656925768142587
0,8,2.274035184723457,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,0.3376970112433302
0,8,2.27432154636172,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,0.3379833728815931
0,8,2.2746709874998197,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,0.33833281401969284
1,8,2.2747351102044053,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,0.3383969367242785
0,8,2.276859627324975,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,0.3405214538448482
0,8,2.277180387943522,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,0.34084221446339535
0,8,2.2799715444063864,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,0.34363337092625956
0,8,2.2833497245614316,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,0.34701155108130477
0,8,2.2856023108186094,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,0.3492641373384826
0,8,2.2865514471091046,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,0.3502132736289778
0,8,2.287181956540976,beegfs,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,0.3508437830608493
0,8,2.2902938736223875,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,0.35395570014226063
0,8,2.2906325702244916,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,0.3542943967443648
0,8,2.2915699011459703,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,0.35523172766584343
