individuals_store,individuals_merge_store,sifting_store,mutation_overlap_store,frequency_store,nodes,total,o1,o2,o3,dur_individuals,dur_individuals_merge,dur_sifting,dur_mutation_overlap,dur_frequency
beegfs,beegfs,tmpfs,beegfs,ssd,2,14683.028130766443,0.0,14548.248521573754,134.77960919268807,0.0,356.466665015358,14548.248521573754,16.20124041663977,134.77960919268807
beegfs,beegfs,tmpfs,tmpfs,ssd,2,14683.028130766443,0.0,14548.248521573754,134.77960919268807,0.0,356.47254377297156,14548.248521573754,3.5441423175582947,134.77960919268807
beegfs,beegfs,tmpfs,ssd,ssd,2,14683.028130766443,0.0,14548.248521573754,134.77960919268807,0.0,356.466665015358,14548.248521573754,26.408481747080746,134.77960919268807
beegfs,beegfs,tmpfs,beegfs,beegfs,2,15017.42813072534,0.0,14548.248521573754,469.1796091515855,0.0,356.38778753077935,14548.248521573754,16.20124041663977,469.1796091515855
beegfs,beegfs,tmpfs,tmpfs,beegfs,2,15017.42813072534,0.0,14548.248521573754,469.1796091515855,0.0,356.47254377297156,14548.248521573754,3.5441423175582947,469.1796091515855
beegfs,beegfs,tmpfs,ssd,beegfs,2,15017.42813072534,0.0,14548.248521573754,469.1796091515855,0.0,356.466665015358,14548.248521573754,26.408481747080746,469.1796091515855
beegfs,tmpfs,beegfs,beegfs,tmpfs,2,15685.851718373224,15550.65917106938,35.04102572275369,100.15152158109053,15550.65917106938,35.04102572275369,0.022721782953132354,16.20124041663977,100.15152158109053
beegfs,tmpfs,beegfs,tmpfs,tmpfs,2,15685.851718373224,15550.65917106938,35.04102572275369,100.15152158109053,15550.65917106938,35.04102572275369,0.022721782953132354,3.5441423175582947,100.15152158109053
beegfs,tmpfs,beegfs,ssd,tmpfs,2,15685.851718373224,15550.65917106938,35.04102572275369,100.15152158109053,15550.65917106938,35.04102572275369,0.022721782953132354,26.408481747080746,100.15152158109053
beegfs,tmpfs,beegfs,beegfs,ssd,2,15720.479805984822,15550.65917106938,35.04102572275369,134.77960919268807,15550.65917106938,35.04102572275369,0.02115105089616711,16.20124041663977,134.77960919268807
beegfs,tmpfs,beegfs,tmpfs,ssd,2,15720.479805984822,15550.65917106938,35.04102572275369,134.77960919268807,15550.65917106938,35.04102572275369,0.022721782953132354,3.5441423175582947,134.77960919268807
beegfs,tmpfs,beegfs,ssd,ssd,2,15720.479805984822,15550.65917106938,35.04102572275369,134.77960919268807,15550.65917106938,35.04102572275369,0.02115105089616711,26.408481747080746,134.77960919268807
beegfs,tmpfs,beegfs,beegfs,beegfs,2,16054.87980594372,15550.65917106938,35.04102572275369,469.1796091515855,15550.65917106938,35.04102572275369,0.0,16.20124041663977,469.1796091515855
beegfs,tmpfs,beegfs,tmpfs,beegfs,2,16054.87980594372,15550.65917106938,35.04102572275369,469.1796091515855,15550.65917106938,35.04102572275369,0.022721782953132354,3.5441423175582947,469.1796091515855
beegfs,tmpfs,beegfs,ssd,beegfs,2,16054.87980594372,15550.65917106938,35.04102572275369,469.1796091515855,15550.65917106938,35.04102572275369,0.02115105089616711,26.408481747080746,469.1796091515855
beegfs,ssd,beegfs,beegfs,tmpfs,2,18728.851808167627,18628.677564803584,0.022721782953132354,100.15152158109053,18628.677564803584,-410.9226312662927,0.022721782953132354,16.20124041663977,100.15152158109053
beegfs,ssd,beegfs,tmpfs,tmpfs,2,18728.851808167627,18628.677564803584,0.022721782953132354,100.15152158109053,18628.677564803584,-410.9226312662927,0.022721782953132354,3.5441423175582947,100.15152158109053
beegfs,ssd,beegfs,ssd,tmpfs,2,18728.851808167627,18628.677564803584,0.022721782953132354,100.15152158109053,18628.677564803584,-410.9226312662927,0.022721782953132354,26.408481747080746,100.15152158109053
beegfs,ssd,beegfs,beegfs,ssd,2,18763.478325047166,18628.677564803584,0.02115105089616711,134.77960919268807,18628.677564803584,-410.9226312662927,0.02115105089616711,16.20124041663977,134.77960919268807
beegfs,ssd,beegfs,ssd,ssd,2,18763.478325047166,18628.677564803584,0.02115105089616711,134.77960919268807,18628.677564803584,-410.9226312662927,0.02115105089616711,26.408481747080746,134.77960919268807
beegfs,ssd,beegfs,tmpfs,ssd,2,18763.479895779223,18628.677564803584,0.022721782953132354,134.77960919268807,18628.677564803584,-410.9226312662927,0.022721782953132354,3.5441423175582947,134.77960919268807
beegfs,ssd,beegfs,beegfs,beegfs,2,19097.85717395517,18628.677564803584,0.0,469.1796091515855,18628.677564803584,-410.9226312662927,0.0,16.20124041663977,469.1796091515855
beegfs,ssd,beegfs,ssd,beegfs,2,19097.878325006066,18628.677564803584,0.02115105089616711,469.1796091515855,18628.677564803584,-410.9226312662927,0.02115105089616711,26.408481747080746,469.1796091515855
beegfs,ssd,beegfs,tmpfs,beegfs,2,19097.879895738122,18628.677564803584,0.022721782953132354,469.1796091515855,18628.677564803584,-410.9226312662927,0.022721782953132354,3.5441423175582947,469.1796091515855
beegfs,tmpfs,ssd,beegfs,tmpfs,2,25546.244327187014,15550.65917106938,9895.433634536545,100.15152158109053,15550.65917106938,35.04102572275369,9895.433634536545,16.20124041663977,100.15152158109053
beegfs,tmpfs,ssd,tmpfs,tmpfs,2,25546.244327187014,15550.65917106938,9895.433634536545,100.15152158109053,15550.65917106938,35.04102572275369,9895.433634536545,3.5441423175582947,100.15152158109053
beegfs,tmpfs,ssd,ssd,tmpfs,2,25546.244327187014,15550.65917106938,9895.433634536545,100.15152158109053,15550.65917106938,35.04102572275369,9895.433634536545,26.408481747080746,100.15152158109053
beegfs,tmpfs,ssd,beegfs,ssd,2,25580.87241479861,15550.65917106938,9895.433634536545,134.77960919268807,15550.65917106938,35.04102572275369,9895.433634536545,16.20124041663977,134.77960919268807
beegfs,tmpfs,ssd,tmpfs,ssd,2,25580.87241479861,15550.65917106938,9895.433634536545,134.77960919268807,15550.65917106938,35.04102572275369,9895.433634536545,3.5441423175582947,134.77960919268807
beegfs,tmpfs,ssd,ssd,ssd,2,25580.87241479861,15550.65917106938,9895.433634536545,134.77960919268807,15550.65917106938,35.04102572275369,9895.433634536545,26.408481747080746,134.77960919268807
beegfs,tmpfs,ssd,beegfs,beegfs,2,25915.27241475751,15550.65917106938,9895.433634536545,469.1796091515855,15550.65917106938,35.04102572275369,9895.433634536545,16.20124041663977,469.1796091515855
beegfs,tmpfs,ssd,tmpfs,beegfs,2,25915.27241475751,15550.65917106938,9895.433634536545,469.1796091515855,15550.65917106938,35.04102572275369,9895.433634536545,3.5441423175582947,469.1796091515855
beegfs,tmpfs,ssd,ssd,beegfs,2,25915.27241475751,15550.65917106938,9895.433634536545,469.1796091515855,15550.65917106938,35.04102572275369,9895.433634536545,26.408481747080746,469.1796091515855
beegfs,ssd,ssd,beegfs,tmpfs,2,28624.26272092122,18628.677564803584,9895.433634536545,100.15152158109053,18628.677564803584,-410.9226312662927,9895.433634536545,16.20124041663977,100.15152158109053
beegfs,ssd,ssd,tmpfs,tmpfs,2,28624.26272092122,18628.677564803584,9895.433634536545,100.15152158109053,18628.677564803584,-410.9226312662927,9895.433634536545,3.5441423175582947,100.15152158109053
beegfs,ssd,ssd,ssd,tmpfs,2,28624.26272092122,18628.677564803584,9895.433634536545,100.15152158109053,18628.677564803584,-410.9226312662927,9895.433634536545,26.408481747080746,100.15152158109053
beegfs,ssd,ssd,beegfs,ssd,2,28658.890808532815,18628.677564803584,9895.433634536545,134.77960919268807,18628.677564803584,-410.9226312662927,9895.433634536545,16.20124041663977,134.77960919268807
beegfs,ssd,ssd,tmpfs,ssd,2,28658.890808532815,18628.677564803584,9895.433634536545,134.77960919268807,18628.677564803584,-410.9226312662927,9895.433634536545,3.5441423175582947,134.77960919268807
beegfs,ssd,ssd,ssd,ssd,2,28658.890808532815,18628.677564803584,9895.433634536545,134.77960919268807,18628.677564803584,-410.9226312662927,9895.433634536545,26.408481747080746,134.77960919268807
beegfs,ssd,ssd,beegfs,beegfs,2,28993.290808491714,18628.677564803584,9895.433634536545,469.1796091515855,18628.677564803584,-410.9226312662927,9895.433634536545,16.20124041663977,469.1796091515855
beegfs,ssd,ssd,tmpfs,beegfs,2,28993.290808491714,18628.677564803584,9895.433634536545,469.1796091515855,18628.677564803584,-410.9226312662927,9895.433634536545,3.5441423175582947,469.1796091515855
beegfs,ssd,ssd,ssd,beegfs,2,28993.290808491714,18628.677564803584,9895.433634536545,469.1796091515855,18628.677564803584,-410.9226312662927,9895.433634536545,26.408481747080746,469.1796091515855
beegfs,tmpfs,tmpfs,beegfs,tmpfs,2,30199.059214224224,15550.65917106938,14548.248521573754,100.15152158109053,15550.65917106938,35.04102572275369,14548.248521573754,16.20124041663977,100.15152158109053
beegfs,tmpfs,tmpfs,tmpfs,tmpfs,2,30199.059214224224,15550.65917106938,14548.248521573754,100.15152158109053,15550.65917106938,35.04102572275369,14548.248521573754,3.5441423175582947,100.15152158109053
beegfs,tmpfs,tmpfs,ssd,tmpfs,2,30199.059214224224,15550.65917106938,14548.248521573754,100.15152158109053,15550.65917106938,35.04102572275369,14548.248521573754,26.408481747080746,100.15152158109053
beegfs,tmpfs,tmpfs,beegfs,ssd,2,30233.68730183582,15550.65917106938,14548.248521573754,134.77960919268807,15550.65917106938,35.04102572275369,14548.248521573754,16.20124041663977,134.77960919268807
beegfs,tmpfs,tmpfs,tmpfs,ssd,2,30233.68730183582,15550.65917106938,14548.248521573754,134.77960919268807,15550.65917106938,35.04102572275369,14548.248521573754,3.5441423175582947,134.77960919268807
beegfs,tmpfs,tmpfs,ssd,ssd,2,30233.68730183582,15550.65917106938,14548.248521573754,134.77960919268807,15550.65917106938,35.04102572275369,14548.248521573754,26.408481747080746,134.77960919268807
beegfs,tmpfs,tmpfs,beegfs,beegfs,2,30568.08730179472,15550.65917106938,14548.248521573754,469.1796091515855,15550.65917106938,35.04102572275369,14548.248521573754,16.20124041663977,469.1796091515855
beegfs,tmpfs,tmpfs,tmpfs,beegfs,2,30568.08730179472,15550.65917106938,14548.248521573754,469.1796091515855,15550.65917106938,35.04102572275369,14548.248521573754,3.5441423175582947,469.1796091515855
beegfs,tmpfs,tmpfs,ssd,beegfs,2,30568.08730179472,15550.65917106938,14548.248521573754,469.1796091515855,15550.65917106938,35.04102572275369,14548.248521573754,26.408481747080746,469.1796091515855
beegfs,ssd,tmpfs,beegfs,tmpfs,2,33277.07760795843,18628.677564803584,14548.248521573754,100.15152158109053,18628.677564803584,-410.9226312662927,14548.248521573754,16.20124041663977,100.15152158109053
beegfs,ssd,tmpfs,tmpfs,tmpfs,2,33277.07760795843,18628.677564803584,14548.248521573754,100.15152158109053,18628.677564803584,-410.9226312662927,14548.248521573754,3.5441423175582947,100.15152158109053
beegfs,ssd,tmpfs,ssd,tmpfs,2,33277.07760795843,18628.677564803584,14548.248521573754,100.15152158109053,18628.677564803584,-410.9226312662927,14548.248521573754,26.408481747080746,100.15152158109053
beegfs,ssd,tmpfs,beegfs,ssd,2,33311.705695570025,18628.677564803584,14548.248521573754,134.77960919268807,18628.677564803584,-410.9226312662927,14548.248521573754,16.20124041663977,134.77960919268807
beegfs,ssd,tmpfs,tmpfs,ssd,2,33311.705695570025,18628.677564803584,14548.248521573754,134.77960919268807,18628.677564803584,-410.9226312662927,14548.248521573754,3.5441423175582947,134.77960919268807
beegfs,ssd,tmpfs,ssd,ssd,2,33311.705695570025,18628.677564803584,14548.248521573754,134.77960919268807,18628.677564803584,-410.9226312662927,14548.248521573754,26.408481747080746,134.77960919268807
beegfs,ssd,tmpfs,beegfs,beegfs,2,33646.105695528924,18628.677564803584,14548.248521573754,469.1796091515855,18628.677564803584,-410.9226312662927,14548.248521573754,16.20124041663977,469.1796091515855
beegfs,ssd,tmpfs,tmpfs,beegfs,2,33646.105695528924,18628.677564803584,14548.248521573754,469.1796091515855,18628.677564803584,-410.9226312662927,14548.248521573754,3.5441423175582947,469.1796091515855
beegfs,ssd,tmpfs,ssd,beegfs,2,33646.105695528924,18628.677564803584,14548.248521573754,469.1796091515855,18628.677564803584,-410.9226312662927,14548.248521573754,26.408481747080746,469.1796091515855
tmpfs,ssd,beegfs,beegfs,tmpfs,2,580556.0419983055,580455.8677549415,0.022721782953132354,100.15152158109053,580455.8677549415,-410.9226312662927,0.022721782953132354,16.20124041663977,100.15152158109053
tmpfs,ssd,beegfs,tmpfs,tmpfs,2,580556.0419983055,580455.8677549415,0.022721782953132354,100.15152158109053,580455.8677549415,-410.9226312662927,0.022721782953132354,3.5441423175582947,100.15152158109053
tmpfs,ssd,beegfs,ssd,tmpfs,2,580556.0419983055,580455.8677549415,0.022721782953132354,100.15152158109053,580455.8677549415,-410.9226312662927,0.022721782953132354,26.408481747080746,100.15152158109053
tmpfs,ssd,beegfs,beegfs,ssd,2,580590.6685151851,580455.8677549415,0.02115105089616711,134.77960919268807,580455.8677549415,-410.9226312662927,0.02115105089616711,16.20124041663977,134.77960919268807
tmpfs,ssd,beegfs,ssd,ssd,2,580590.6685151851,580455.8677549415,0.02115105089616711,134.77960919268807,580455.8677549415,-410.9226312662927,0.02115105089616711,26.408481747080746,134.77960919268807
tmpfs,ssd,beegfs,tmpfs,ssd,2,580590.6700859171,580455.8677549415,0.022721782953132354,134.77960919268807,580455.8677549415,-410.9226312662927,0.022721782953132354,3.5441423175582947,134.77960919268807
tmpfs,tmpfs,beegfs,beegfs,tmpfs,2,580591.0603022453,580455.8677549415,35.04102572275369,100.15152158109053,580455.8677549415,35.04102572275369,0.022721782953132354,16.20124041663977,100.15152158109053
tmpfs,tmpfs,beegfs,tmpfs,tmpfs,2,580591.0603022453,580455.8677549415,35.04102572275369,100.15152158109053,580455.8677549415,35.04102572275369,0.022721782953132354,3.5441423175582947,100.15152158109053
tmpfs,tmpfs,beegfs,ssd,tmpfs,2,580591.0603022453,580455.8677549415,35.04102572275369,100.15152158109053,580455.8677549415,35.04102572275369,0.022721782953132354,26.408481747080746,100.15152158109053
tmpfs,tmpfs,beegfs,beegfs,ssd,2,580625.688389857,580455.8677549415,35.04102572275369,134.77960919268807,580455.8677549415,35.04102572275369,0.02115105089616711,16.20124041663977,134.77960919268807
tmpfs,tmpfs,beegfs,tmpfs,ssd,2,580625.688389857,580455.8677549415,35.04102572275369,134.77960919268807,580455.8677549415,35.04102572275369,0.022721782953132354,3.5441423175582947,134.77960919268807
tmpfs,tmpfs,beegfs,ssd,ssd,2,580625.688389857,580455.8677549415,35.04102572275369,134.77960919268807,580455.8677549415,35.04102572275369,0.02115105089616711,26.408481747080746,134.77960919268807
tmpfs,beegfs,beegfs,beegfs,tmpfs,2,580912.4918202956,580455.8677549415,356.47254377297156,100.15152158109053,580455.8677549415,356.47254377297156,0.022721782953132354,16.20124041663977,100.15152158109053
tmpfs,beegfs,beegfs,tmpfs,tmpfs,2,580912.4918202956,580455.8677549415,356.47254377297156,100.15152158109053,580455.8677549415,356.47254377297156,0.022721782953132354,3.5441423175582947,100.15152158109053
tmpfs,beegfs,beegfs,ssd,tmpfs,2,580912.4918202956,580455.8677549415,356.47254377297156,100.15152158109053,580455.8677549415,356.47254377297156,0.022721782953132354,26.408481747080746,100.15152158109053
tmpfs,ssd,beegfs,beegfs,beegfs,2,580925.047364093,580455.8677549415,0.0,469.1796091515855,580455.8677549415,-410.9226312662927,0.0,16.20124041663977,469.1796091515855
tmpfs,ssd,beegfs,ssd,beegfs,2,580925.0685151439,580455.8677549415,0.02115105089616711,469.1796091515855,580455.8677549415,-410.9226312662927,0.02115105089616711,26.408481747080746,469.1796091515855
tmpfs,ssd,beegfs,tmpfs,beegfs,2,580925.0700858759,580455.8677549415,0.022721782953132354,469.1796091515855,580455.8677549415,-410.9226312662927,0.022721782953132354,3.5441423175582947,469.1796091515855
tmpfs,beegfs,beegfs,beegfs,ssd,2,580947.1140291495,580455.8677549415,356.466665015358,134.77960919268807,580455.8677549415,356.466665015358,0.02115105089616711,16.20124041663977,134.77960919268807
tmpfs,beegfs,beegfs,ssd,ssd,2,580947.1140291495,580455.8677549415,356.466665015358,134.77960919268807,580455.8677549415,356.466665015358,0.02115105089616711,26.408481747080746,134.77960919268807
tmpfs,beegfs,beegfs,tmpfs,ssd,2,580947.1199079072,580455.8677549415,356.47254377297156,134.77960919268807,580455.8677549415,356.47254377297156,0.022721782953132354,3.5441423175582947,134.77960919268807
tmpfs,tmpfs,beegfs,beegfs,beegfs,2,580960.0883898158,580455.8677549415,35.04102572275369,469.1796091515855,580455.8677549415,35.04102572275369,0.0,16.20124041663977,469.1796091515855
tmpfs,tmpfs,beegfs,tmpfs,beegfs,2,580960.0883898158,580455.8677549415,35.04102572275369,469.1796091515855,580455.8677549415,35.04102572275369,0.022721782953132354,3.5441423175582947,469.1796091515855
tmpfs,tmpfs,beegfs,ssd,beegfs,2,580960.0883898158,580455.8677549415,35.04102572275369,469.1796091515855,580455.8677549415,35.04102572275369,0.02115105089616711,26.408481747080746,469.1796091515855
tmpfs,beegfs,beegfs,beegfs,beegfs,2,581281.4351516238,580455.8677549415,356.38778753077935,469.1796091515855,580455.8677549415,356.38778753077935,0.0,16.20124041663977,469.1796091515855
tmpfs,beegfs,beegfs,ssd,beegfs,2,581281.5140291083,580455.8677549415,356.466665015358,469.1796091515855,580455.8677549415,356.466665015358,0.02115105089616711,26.408481747080746,469.1796091515855
tmpfs,beegfs,beegfs,tmpfs,beegfs,2,581281.519907866,580455.8677549415,356.47254377297156,469.1796091515855,580455.8677549415,356.47254377297156,0.022721782953132354,3.5441423175582947,469.1796091515855
tmpfs,beegfs,ssd,beegfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,356.47254377297156,9895.433634536545,16.20124041663977,100.15152158109053
tmpfs,beegfs,ssd,tmpfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,356.47254377297156,9895.433634536545,3.5441423175582947,100.15152158109053
tmpfs,beegfs,ssd,ssd,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,356.47254377297156,9895.433634536545,26.408481747080746,100.15152158109053
tmpfs,tmpfs,ssd,beegfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,35.04102572275369,9895.433634536545,16.20124041663977,100.15152158109053
tmpfs,tmpfs,ssd,tmpfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,35.04102572275369,9895.433634536545,3.5441423175582947,100.15152158109053
tmpfs,tmpfs,ssd,ssd,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,35.04102572275369,9895.433634536545,26.408481747080746,100.15152158109053
tmpfs,ssd,ssd,beegfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,-410.9226312662927,9895.433634536545,16.20124041663977,100.15152158109053
tmpfs,ssd,ssd,tmpfs,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,-410.9226312662927,9895.433634536545,3.5441423175582947,100.15152158109053
tmpfs,ssd,ssd,ssd,tmpfs,2,590451.4529110591,580455.8677549415,9895.433634536545,100.15152158109053,580455.8677549415,-410.9226312662927,9895.433634536545,26.408481747080746,100.15152158109053
tmpfs,beegfs,ssd,beegfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,356.466665015358,9895.433634536545,16.20124041663977,134.77960919268807
tmpfs,beegfs,ssd,tmpfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,356.47254377297156,9895.433634536545,3.5441423175582947,134.77960919268807
tmpfs,beegfs,ssd,ssd,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,356.466665015358,9895.433634536545,26.408481747080746,134.77960919268807
tmpfs,tmpfs,ssd,beegfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,35.04102572275369,9895.433634536545,16.20124041663977,134.77960919268807
tmpfs,tmpfs,ssd,tmpfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,35.04102572275369,9895.433634536545,3.5441423175582947,134.77960919268807
tmpfs,tmpfs,ssd,ssd,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,35.04102572275369,9895.433634536545,26.408481747080746,134.77960919268807
tmpfs,ssd,ssd,beegfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,-410.9226312662927,9895.433634536545,16.20124041663977,134.77960919268807
tmpfs,ssd,ssd,tmpfs,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,-410.9226312662927,9895.433634536545,3.5441423175582947,134.77960919268807
tmpfs,ssd,ssd,ssd,ssd,2,590486.0809986708,580455.8677549415,9895.433634536545,134.77960919268807,580455.8677549415,-410.9226312662927,9895.433634536545,26.408481747080746,134.77960919268807
tmpfs,beegfs,ssd,beegfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,356.38778753077935,9895.433634536545,16.20124041663977,469.1796091515855
tmpfs,beegfs,ssd,tmpfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,356.47254377297156,9895.433634536545,3.5441423175582947,469.1796091515855
tmpfs,beegfs,ssd,ssd,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,356.466665015358,9895.433634536545,26.408481747080746,469.1796091515855
tmpfs,tmpfs,ssd,beegfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,35.04102572275369,9895.433634536545,16.20124041663977,469.1796091515855
tmpfs,tmpfs,ssd,tmpfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,35.04102572275369,9895.433634536545,3.5441423175582947,469.1796091515855
tmpfs,tmpfs,ssd,ssd,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,35.04102572275369,9895.433634536545,26.408481747080746,469.1796091515855
tmpfs,ssd,ssd,beegfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,-410.9226312662927,9895.433634536545,16.20124041663977,469.1796091515855
tmpfs,ssd,ssd,tmpfs,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,-410.9226312662927,9895.433634536545,3.5441423175582947,469.1796091515855
tmpfs,ssd,ssd,ssd,beegfs,2,590820.4809986296,580455.8677549415,9895.433634536545,469.1796091515855,580455.8677549415,-410.9226312662927,9895.433634536545,26.408481747080746,469.1796091515855
tmpfs,beegfs,tmpfs,beegfs,tmpfs,2,595104.2677980963,580455.8677549415,14548.248521573754,100.15152158109053,580455.8677549415,356.47254377297156,14548.248521573754,16.20124041663977,100.15152158109053
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,2,595104.2677980963,580455.8677549415,14548.248521573754,100.15152158109053,580455.8677549415,356.47254377297156,14548.248521573754,3.5441423175582947,100.15152158109053
tmpfs,beegfs,tmpfs,ssd,tmpfs,2,595104.2677980963,580455.8677549415,14548.248521573754,100.15152158109053,580455.8677549415,356.47254377297156,14548.248521573754,26.408481747080746,100.15152158109053
tmpfs,tmpfs,tmpfs,beegfs,tmpfs,2,595104.2677980963,580455.8677549415,14548.248521573754,100.15152158109053,580455.8677549415,35.04102572275369,14548.248521573754,16.20124041663977,100.15152158109053
tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,2,595104.2677980963,580455.8677549415,14548.248521573754,100.15152158109053,580455.8677549415,35.04102572275369,14548.248521573754,3.5441423175582947,100.15152158109053
