operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
read,1,7123.240443896424,49.58394241333008,24,24,0.287014878,[8],8,3,172.7573941770715,pfs,7299,run_idfeature,228940-dc049,pr_rlut_mean_sam_2016080312.nc,1,initial_data
read,1,7123.240443896424,49.58394241333008,24,24,0.287014878,[8],8,3,172.7573941770715,pfs,7299,run_idfeature,228940-dc049,pr_rlut_mean_sam_2016080320.nc,1,initial_data
write,1,5994.528560548362,15.01239013671875,24,24,0.060667554,[8],8,3,247.45336093027174,pfs,2626,run_idfeature,238258-dc048,cloudid_20160802_171500.nc,1,final_data
read,1,7141.821443298969,33.033212661743164,24,24,0.086558326,[8],8,3,381.62952298480405,pfs,4850,run_idfeature,238258-dc048,pr_rlut_mean_sam_2016080217.nc,1,initial_data
write,1,5473.173333333333,27.403030395507812,24,24,0.117850504,[8],8,3,232.52365891882664,pfs,5250,run_idfeature,238260-dc048,cloudid_20160802_081500.nc,1,final_data
read,1,7123.240443896424,49.58394241333008,24,24,0.17203664,[8],8,3,288.217337965506,pfs,7299,run_idfeature,238260-dc048,pr_rlut_mean_sam_2016080208.nc,1,initial_data
read,1,7123.240443896424,49.58394241333008,24,24,0.17203664,[8],8,3,288.217337965506,pfs,7299,run_idfeature,238260-dc048,pr_rlut_mean_sam_2016080409.nc,1,initial_data
write,1,5436.686095238095,27.220346450805664,24,24,0.118025304,[8],8,3,230.63144536196802,pfs,5250,run_idfeature,69742-dc036,cloudid_20160804_231500.nc,1,final_data
read,1,7124.214305289121,49.583927154541016,24,24,0.272004239,[8],8,3,182.29100890792006,pfs,7298,run_idfeature,69742-dc036,pr_rlut_mean_sam_2016080413.nc,1,initial_data
read,1,7124.214305289121,49.583927154541016,24,24,0.272004239,[8],8,3,182.29100890792006,pfs,7298,run_idfeature,69742-dc036,pr_rlut_mean_sam_2016080423.nc,1,initial_data
