individuals_store,individuals_merge_store,sifting_store,mutation_overlap_store,frequency_store,nodes,total,o1,o2,o3,dur_individuals,dur_individuals_merge,dur_sifting,dur_mutation_overlap,dur_frequency
beegfs,beegfs,ssd,ssd,tmpfs,5,9283.188037726051,0.0,9197.737876442017,85.45016128403424,0.0,155.4007900502678,9197.737876442017,9.923112461551248,85.45016128403424
beegfs,beegfs,ssd,beegfs,ssd,5,9289.595933423512,0.0,9197.737876442017,91.8580569814941,0.0,155.39694264297785,9197.737876442017,11.847994253964394,91.8580569814941
beegfs,beegfs,ssd,tmpfs,ssd,5,9289.595933423512,0.0,9197.737876442017,91.8580569814941,0.0,155.4007900502678,9197.737876442017,2.7684486462397935,91.8580569814941
beegfs,beegfs,ssd,ssd,ssd,5,9289.595933423512,0.0,9197.737876442017,91.8580569814941,0.0,155.39694264297785,9197.737876442017,9.923112461551248,91.8580569814941
beegfs,beegfs,ssd,beegfs,beegfs,5,9517.036589227606,0.0,9197.737876442017,319.29871278558846,0.0,155.34523613939652,9197.737876442017,11.847994253964394,319.29871278558846
beegfs,beegfs,ssd,tmpfs,beegfs,5,9517.036589227606,0.0,9197.737876442017,319.29871278558846,0.0,155.4007900502678,9197.737876442017,2.7684486462397935,319.29871278558846
beegfs,beegfs,ssd,ssd,beegfs,5,9517.036589227606,0.0,9197.737876442017,319.29871278558846,0.0,155.39694264297785,9197.737876442017,9.923112461551248,319.29871278558846
beegfs,beegfs,beegfs,beegfs,ssd,10,163.43533831123364,0.0,107.25893824598582,56.17640006524783,0.0,107.25893824598582,0.02115105089616711,7.673902382984737,56.17640006524783
beegfs,beegfs,beegfs,ssd,ssd,10,163.43533831123364,0.0,107.25893824598582,56.17640006524783,0.0,107.25893824598582,0.02115105089616711,5.970774951325225,56.17640006524783
beegfs,beegfs,beegfs,tmpfs,ssd,10,163.43918571852362,0.0,107.26278565327577,56.17640006524783,0.0,107.26278565327577,0.022721782953132354,2.572551562837216,56.17640006524783
beegfs,beegfs,beegfs,beegfs,tmpfs,10,188.93891858452724,0.0,107.26278565327577,81.67613293125147,0.0,107.26278565327577,0.022721782953132354,7.673902382984737,81.67613293125147
beegfs,beegfs,beegfs,tmpfs,tmpfs,10,188.93891858452724,0.0,107.26278565327577,81.67613293125147,0.0,107.26278565327577,0.022721782953132354,2.572551562837216,81.67613293125147
beegfs,beegfs,beegfs,ssd,tmpfs,10,188.93891858452724,0.0,107.26278565327577,81.67613293125147,0.0,107.26278565327577,0.022721782953132354,5.970774951325225,81.67613293125147
beegfs,beegfs,beegfs,beegfs,beegfs,10,300.7815004981062,0.0,107.20723174240447,193.5742687557017,0.0,107.20723174240447,0.0,7.673902382984737,193.5742687557017
beegfs,beegfs,beegfs,ssd,beegfs,10,300.8332070016875,0.0,107.25893824598582,193.5742687557017,0.0,107.25893824598582,0.02115105089616711,5.970774951325225,193.5742687557017
beegfs,beegfs,beegfs,tmpfs,beegfs,10,300.83705440897745,0.0,107.26278565327577,193.5742687557017,0.0,107.26278565327577,0.022721782953132354,2.572551562837216,193.5742687557017
beegfs,beegfs,ssd,beegfs,ssd,10,9253.914276507265,0.0,9197.737876442017,56.17640006524783,0.0,107.25893824598582,9197.737876442017,7.673902382984737,56.17640006524783
beegfs,beegfs,ssd,tmpfs,ssd,10,9253.914276507265,0.0,9197.737876442017,56.17640006524783,0.0,107.26278565327577,9197.737876442017,2.572551562837216,56.17640006524783
beegfs,beegfs,ssd,ssd,ssd,10,9253.914276507265,0.0,9197.737876442017,56.17640006524783,0.0,107.25893824598582,9197.737876442017,5.970774951325225,56.17640006524783
beegfs,beegfs,ssd,beegfs,tmpfs,10,9279.41400937327,0.0,9197.737876442017,81.67613293125147,0.0,107.26278565327577,9197.737876442017,7.673902382984737,81.67613293125147
beegfs,beegfs,ssd,tmpfs,tmpfs,10,9279.41400937327,0.0,9197.737876442017,81.67613293125147,0.0,107.26278565327577,9197.737876442017,2.572551562837216,81.67613293125147
beegfs,beegfs,ssd,ssd,tmpfs,10,9279.41400937327,0.0,9197.737876442017,81.67613293125147,0.0,107.26278565327577,9197.737876442017,5.970774951325225,81.67613293125147
beegfs,beegfs,ssd,beegfs,beegfs,10,9391.312145197719,0.0,9197.737876442017,193.5742687557017,0.0,107.20723174240447,9197.737876442017,7.673902382984737,193.5742687557017
beegfs,beegfs,ssd,tmpfs,beegfs,10,9391.312145197719,0.0,9197.737876442017,193.5742687557017,0.0,107.26278565327577,9197.737876442017,2.572551562837216,193.5742687557017
beegfs,beegfs,ssd,ssd,beegfs,10,9391.312145197719,0.0,9197.737876442017,193.5742687557017,0.0,107.25893824598582,9197.737876442017,5.970774951325225,193.5742687557017
