individuals_store,individuals_merge_store,sifting_store,mutation_overlap_store,frequency_store,nodes,total,o1,o2,o3,dur_individuals,dur_individuals_merge,dur_sifting,dur_mutation_overlap,dur_frequency
beegfs,beegfs,ssd,tmpfs,ssd,2,8906.628668995772,0.0,8776.367354962518,130.26131403325377,0.0,348.3430836561423,8776.367354962518,2.8223168343827103,130.26131403325377
beegfs,beegfs,ssd,ssd,ssd,2,8906.628668995772,0.0,8776.367354962518,130.26131403325377,0.0,348.34044810177005,8776.367354962518,25.638724676860004,130.26131403325377
beegfs,beegfs,ssd,beegfs,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.3050127787198,8776.367354962518,12.622837820387888,365.28565216319714
beegfs,beegfs,ssd,tmpfs,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.3430836561423,8776.367354962518,2.8223168343827103,365.28565216319714
beegfs,beegfs,ssd,ssd,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.34044810177005,8776.367354962518,25.638724676860004,365.28565216319714
beegfs,beegfs,beegfs,beegfs,tmpfs,5,258.4828324048792,0.0,156.42164530420203,102.06118710067722,0.0,156.42164530420203,0.022721782953132354,10.771634535493536,102.06118710067722
beegfs,beegfs,beegfs,tmpfs,tmpfs,5,258.4828324048792,0.0,156.42164530420203,102.06118710067722,0.0,156.42164530420203,0.022721782953132354,2.532783879293051,102.06118710067722
beegfs,beegfs,beegfs,ssd,tmpfs,5,258.4828324048792,0.0,156.42164530420203,102.06118710067722,0.0,156.42164530420203,0.022721782953132354,9.696563069864245,102.06118710067722
beegfs,beegfs,beegfs,beegfs,ssd,5,264.85687334126783,0.0,156.41900974982977,108.43786359143807,0.0,156.41900974982977,0.02115105089616711,10.771634535493536,108.43786359143807
beegfs,beegfs,beegfs,ssd,ssd,5,264.85687334126783,0.0,156.41900974982977,108.43786359143807,0.0,156.41900974982977,0.02115105089616711,9.696563069864245,108.43786359143807
beegfs,beegfs,beegfs,tmpfs,ssd,5,264.8595088956401,0.0,156.42164530420203,108.43786359143807,0.0,156.42164530420203,0.022721782953132354,2.532783879293051,108.43786359143807
beegfs,beegfs,beegfs,beegfs,beegfs,5,463.5171295380359,0.0,156.38357442677952,307.1335551112563,0.0,156.38357442677952,0.0,10.771634535493536,307.1335551112563
beegfs,beegfs,beegfs,ssd,beegfs,5,463.5525648610861,0.0,156.41900974982977,307.1335551112563,0.0,156.41900974982977,0.02115105089616711,9.696563069864245,307.1335551112563
beegfs,beegfs,beegfs,tmpfs,beegfs,5,463.55520041545833,0.0,156.42164530420203,307.1335551112563,0.0,156.42164530420203,0.022721782953132354,2.532783879293051,307.1335551112563
beegfs,beegfs,ssd,beegfs,tmpfs,5,8878.428542063195,0.0,8776.367354962518,102.06118710067722,0.0,156.42164530420203,8776.367354962518,10.771634535493536,102.06118710067722
beegfs,beegfs,ssd,tmpfs,tmpfs,5,8878.428542063195,0.0,8776.367354962518,102.06118710067722,0.0,156.42164530420203,8776.367354962518,2.532783879293051,102.06118710067722
beegfs,beegfs,ssd,ssd,tmpfs,5,8878.428542063195,0.0,8776.367354962518,102.06118710067722,0.0,156.42164530420203,8776.367354962518,9.696563069864245,102.06118710067722
beegfs,beegfs,ssd,beegfs,ssd,5,8884.805218553956,0.0,8776.367354962518,108.43786359143807,0.0,156.41900974982977,8776.367354962518,10.771634535493536,108.43786359143807
beegfs,beegfs,ssd,tmpfs,ssd,5,8884.805218553956,0.0,8776.367354962518,108.43786359143807,0.0,156.42164530420203,8776.367354962518,2.532783879293051,108.43786359143807
beegfs,beegfs,ssd,ssd,ssd,5,8884.805218553956,0.0,8776.367354962518,108.43786359143807,0.0,156.41900974982977,8776.367354962518,9.696563069864245,108.43786359143807
beegfs,beegfs,ssd,beegfs,beegfs,5,9083.500910073775,0.0,8776.367354962518,307.1335551112563,0.0,156.38357442677952,8776.367354962518,10.771634535493536,307.1335551112563
beegfs,beegfs,ssd,tmpfs,beegfs,5,9083.500910073775,0.0,8776.367354962518,307.1335551112563,0.0,156.42164530420203,8776.367354962518,2.532783879293051,307.1335551112563
beegfs,beegfs,ssd,ssd,beegfs,5,9083.500910073775,0.0,8776.367354962518,307.1335551112563,0.0,156.41900974982977,8776.367354962518,9.696563069864245,307.1335551112563
beegfs,beegfs,beegfs,beegfs,ssd,10,174.06696668735856,0.0,107.78499133820867,66.28197534914989,0.0,107.78499133820867,0.02115105089616711,6.963811472191117,66.28197534914989
beegfs,beegfs,beegfs,ssd,ssd,10,174.06696668735856,0.0,107.78499133820867,66.28197534914989,0.0,107.78499133820867,0.02115105089616711,5.831107965867326,66.28197534914989
beegfs,beegfs,beegfs,tmpfs,ssd,10,174.06960224173082,0.0,107.78762689258095,66.28197534914989,0.0,107.78762689258095,0.022721782953132354,2.362557798324694,66.28197534914989
beegfs,beegfs,beegfs,beegfs,tmpfs,10,208.92064365893634,0.0,107.78762689258095,101.13301676635538,0.0,107.78762689258095,0.022721782953132354,6.963811472191117,101.13301676635538
beegfs,beegfs,beegfs,tmpfs,tmpfs,10,208.92064365893634,0.0,107.78762689258095,101.13301676635538,0.0,107.78762689258095,0.022721782953132354,2.362557798324694,101.13301676635538
beegfs,beegfs,beegfs,ssd,tmpfs,10,208.92064365893634,0.0,107.78762689258095,101.13301676635538,0.0,107.78762689258095,0.022721782953132354,5.831107965867326,101.13301676635538
beegfs,beegfs,beegfs,beegfs,beegfs,10,294.4443377372212,0.0,107.74955601515842,186.69478172206274,0.0,107.74955601515842,0.0,6.963811472191117,186.69478172206274
beegfs,beegfs,beegfs,ssd,beegfs,10,294.47977306027144,0.0,107.78499133820867,186.69478172206274,0.0,107.78499133820867,0.02115105089616711,5.831107965867326,186.69478172206274
beegfs,beegfs,beegfs,tmpfs,beegfs,10,294.4824086146437,0.0,107.78762689258095,186.69478172206274,0.0,107.78762689258095,0.022721782953132354,2.362557798324694,186.69478172206274
beegfs,beegfs,ssd,beegfs,ssd,10,8842.649330311668,0.0,8776.367354962518,66.28197534914989,0.0,107.78499133820867,8776.367354962518,6.963811472191117,66.28197534914989
beegfs,beegfs,ssd,tmpfs,ssd,10,8842.649330311668,0.0,8776.367354962518,66.28197534914989,0.0,107.78762689258095,8776.367354962518,2.362557798324694,66.28197534914989
beegfs,beegfs,ssd,ssd,ssd,10,8842.649330311668,0.0,8776.367354962518,66.28197534914989,0.0,107.78499133820867,8776.367354962518,5.831107965867326,66.28197534914989
beegfs,beegfs,ssd,beegfs,tmpfs,10,8877.500371728873,0.0,8776.367354962518,101.13301676635538,0.0,107.78762689258095,8776.367354962518,6.963811472191117,101.13301676635538
beegfs,beegfs,ssd,tmpfs,tmpfs,10,8877.500371728873,0.0,8776.367354962518,101.13301676635538,0.0,107.78762689258095,8776.367354962518,2.362557798324694,101.13301676635538
beegfs,beegfs,ssd,ssd,tmpfs,10,8877.500371728873,0.0,8776.367354962518,101.13301676635538,0.0,107.78762689258095,8776.367354962518,5.831107965867326,101.13301676635538
beegfs,beegfs,ssd,beegfs,beegfs,10,8963.06213668458,0.0,8776.367354962518,186.69478172206274,0.0,107.74955601515842,8776.367354962518,6.963811472191117,186.69478172206274
beegfs,beegfs,ssd,tmpfs,beegfs,10,8963.06213668458,0.0,8776.367354962518,186.69478172206274,0.0,107.78762689258095,8776.367354962518,2.362557798324694,186.69478172206274
beegfs,beegfs,ssd,ssd,beegfs,10,8963.06213668458,0.0,8776.367354962518,186.69478172206274,0.0,107.78499133820867,8776.367354962518,5.831107965867326,186.69478172206274
