individuals_store,individuals_merge_store,sifting_store,mutation_overlap_store,frequency_store,nodes,total,o1,o2,o3,dur_individuals,dur_individuals_merge,dur_sifting,dur_mutation_overlap,dur_frequency
ssd,beegfs,ssd,beegfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,156.41900974982977,8776.367354962518,10.771634535493536,108.43786359143807
ssd,beegfs,ssd,tmpfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,156.42164530420203,8776.367354962518,2.532783879293051,108.43786359143807
ssd,beegfs,ssd,ssd,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,156.41900974982977,8776.367354962518,9.696563069864245,108.43786359143807
ssd,tmpfs,ssd,beegfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,31.7776413349224,8776.367354962518,10.771634535493536,108.43786359143807
ssd,tmpfs,ssd,tmpfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,31.7776413349224,8776.367354962518,2.532783879293051,108.43786359143807
ssd,tmpfs,ssd,ssd,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,31.7776413349224,8776.367354962518,9.696563069864245,108.43786359143807
ssd,ssd,ssd,beegfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,1053.9120784078882,8776.367354962518,10.771634535493536,108.43786359143807
ssd,ssd,ssd,tmpfs,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,1053.9120784078882,8776.367354962518,2.532783879293051,108.43786359143807
ssd,ssd,ssd,ssd,ssd,5,853982.4424652176,845097.6372466636,8776.367354962518,108.43786359143807,845097.6372466636,1053.9120784078882,8776.367354962518,9.696563069864245,108.43786359143807
ssd,beegfs,ssd,beegfs,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,156.38357442677952,8776.367354962518,10.771634535493536,307.1335551112563
ssd,beegfs,ssd,tmpfs,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,156.42164530420203,8776.367354962518,2.532783879293051,307.1335551112563
ssd,beegfs,ssd,ssd,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,156.41900974982977,8776.367354962518,9.696563069864245,307.1335551112563
ssd,tmpfs,ssd,beegfs,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,31.7776413349224,8776.367354962518,10.771634535493536,307.1335551112563
ssd,tmpfs,ssd,tmpfs,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,31.7776413349224,8776.367354962518,2.532783879293051,307.1335551112563
ssd,tmpfs,ssd,ssd,beegfs,5,854181.1381567373,845097.6372466636,8776.367354962518,307.1335551112563,845097.6372466636,31.7776413349224,8776.367354962518,9.696563069864245,307.1335551112563
